KEY,WELL,ITER,LAG,lag_source,p_trend,p_interp,p_event,AIC,BIC,logLik,n_obs,n_cens,model_type,fit_ok,beta_intercept,beta_interp,beta_event,sigma
199-H3-2A__ITER1,199-H3-2A,1,9.0,ULAG,0.6230850346981673,0.5446680842908411,0.3418766645391961,41.60565890520343,42.7355576201265,-18.802829452601713,13,1,INTERP+EVENT,True,-10.096019005420848,0.10686440786233246,-0.0005128144895289247,0.5867692714993125
199-H3-2A__ITER2,199-H3-2A,2,9.0,ULAG,,,,,,,38,21,INTERP+EVENT,False,,,,
199-H3-2C__ITER1,199-H3-2C,1,0.0,NONE,0.4478846728158986,,0.4525623109796001,46.83003355619262,47.6026222784324,-22.41501677809631,16,0,EVENT,True,3.712993610057565,,0.0002769898931448047,0.26742266872011333
199-H3-2C__ITER2,199-H3-2C,2,0.0,NONE,,,,,,,211,0,EVENT,False,,,,
199-H3-3__ITER1,199-H3-3,1,83.0,ULAG,0.007318883205275739,0.0022036861020145295,0.00282678825424424,25.382052670035154,26.177843215631896,-10.691026335017577,11,0,INTERP+EVENT,True,23.181364814730614,-0.1714795791802467,0.00039807634281498585,0.1804436383378193
199-H3-3__ITER2,199-H3-3,2,83.0,ULAG,2.2962628798417484e-08,2.203185202304573e-06,4.468387799305816e-17,45.15674847895055,47.748422210959205,-20.578374239475274,27,3,INTERP+EVENT,True,50.43740757899266,-0.41411786614500923,-0.0005315023843502272,0.3500389208788585
199-H3-30__ITER1,199-H3-30,1,0.0,NONE,0.7533984796997197,,0.9331826727881675,41.631581562528616,42.27063889214387,-19.815790781264308,14,0,EVENT,True,4.779060003163408,,2.2662549327934893e-05,0.1371338768395869
199-H3-31__ITER1,199-H3-31,1,0.0,NONE,0.8090989664508322,,0.814304092509915,23.25503937428649,23.334480915966324,-10.627519687143245,8,4,EVENT,True,-0.2935043025679138,,0.00020750117194783452,0.43097122670895255
199-H3-32__ITER1,199-H3-32,1,0.0,NONE,,,,,,,2,0,EVENT,False,,,,
199-H3-32__ITER2,199-H3-32,2,0.0,NONE,0.9743541231275521,,0.9928861239767913,38.891368377352485,39.45631773481402,-18.445684188676243,13,0,EVENT,True,5.4072306204496225,,2.558006285267102e-06,0.15236557405474505
199-H3-33__ITER1,199-H3-33,1,0.0,NONE,0.0,,4.577675359570293e-79,34.26052184496454,36.08916324145364,-16.13026092248227,46,0,EVENT,True,10.789638038198326,,-0.0010681907802788705,0.14349880067408569
199-H3-34__ITER1,199-H3-34,1,0.0,NONE,0.23002372616568834,,0.19808353318934413,23.262301860304635,23.34174340198447,-10.631150930152318,8,0,EVENT,True,-4.050387674688457,,0.0011372444312799706,0.540001081397986
199-H3-35__ITER1,199-H3-35,1,0.0,NONE,0.0324183719625214,,0.022066022639112753,93.91158536370392,95.43794588832009,-45.95579268185196,34,0,EVENT,True,5.230033432636619,,-0.00023814936274287274,0.16081746845691688
199-H3-36__ITER1,199-H3-36,1,0.0,NONE,0.0023077493195569065,,0.001108939419342492,91.72595658859044,93.2523171132066,-44.86297829429522,34,1,EVENT,True,10.92881977192064,,-0.0014643127068883386,0.6576925681432038
199-H3-37__ITER1,199-H3-37,1,0.0,NONE,2.2075030488899472e-05,,8.817627037751607e-07,74.81073284426995,76.27646874706967,-36.405366422134975,32,0,EVENT,True,6.395843949247531,,-0.00024285314585207205,0.07035008673848693
199-H3-38__ITER1,199-H3-38,1,0.0,NONE,0.006365655198571796,,0.003930921876319841,91.04405434396824,92.57041486858441,-44.52202717198412,34,0,EVENT,True,5.696749526215176,,-0.00015549250576206406,0.08023249091437189
199-H3-39__ITER1,199-H3-39,1,0.0,NONE,0.4437258250343369,,0.4446331504305844,89.3875605555051,90.82154775999025,-43.69378027775255,31,0,EVENT,True,4.539214999799761,,5.580168500156666e-05,0.09903801488474985
199-H3-5__ITER1,199-H3-5,1,88.0,ULAG,0.0005377066283219767,9.383525964574333e-08,0.7361008612912174,25.836006969222147,26.96590568414522,-10.918003484611074,13,0,INTERP+EVENT,True,24.45162629348706,-0.17567849142785874,-2.6996186452074053e-05,0.11081308135092424
