KEY,WELL,ITER,LAG,lag_source,p_trend,p_interp,p_event,AIC,BIC,logLik,n_obs,n_cens,model_type,fit_ok,beta_intercept,beta_interp,beta_event,sigma
199-H4-18__ITER1,199-H4-18,1,35.0,ULAG,,,,,,,2,0,INTERP+EVENT,False,,,,
199-H4-18__ITER2,199-H4-18,2,35.0,ULAG,,,,,,,6,4,INTERP+EVENT,False,,,,
199-H4-4__ITER1,199-H4-4,1,0.0,ULAG,0.020282231303568543,0.014430118847728901,0.09897815081453143,63.802725809294905,66.0737142411532,-29.901362904647453,23,1,INTERP+EVENT,True,49.274934023869925,-0.4057049181660819,-0.00046755661485256263,0.6317313593142365
199-H4-4__ITER2,199-H4-4,2,0.0,ULAG,,,,,,,109,19,INTERP+EVENT,False,,,,
199-H4-45__ITER1,199-H4-45,1,24.0,ULAG,0.014376237457719876,0.5084514925631564,0.0015623137028894396,25.720560794883976,26.690374094459976,-10.860280397441988,12,1,INTERP+EVENT,True,-3.671264239901208,0.044588262194797314,0.0007275226316869345,0.223810112321317
199-H4-45__ITER2,199-H4-45,2,24.0,ULAG,1.0035802443297825e-05,0.808148107910254,1.1238481501617731e-07,56.29192262876614,59.02651428873909,-26.14596131438307,29,2,INTERP+EVENT,True,3.9680607178178082,-0.027362643878163034,0.0002764865347251855,0.3545234920118971
199-H4-46__ITER1,199-H4-46,1,37.0,ULAG,0.00033655358136974733,0.031222184015908875,1.0452766092283101e-09,10.709510150985329,10.868393234345,-3.3547550754926645,8,0,INTERP+EVENT,True,29.049844853508052,-0.2441254717121447,0.002525507782778333,0.32715126142478373
199-H4-46__ITER2,199-H4-46,2,37.0,ULAG,,,,,,,28,15,INTERP+EVENT,False,,,,
199-H4-49__ITER1,199-H4-49,1,44.0,ULAG,,,,,,,4,0,INTERP+EVENT,False,,,,
199-H4-49__ITER2,199-H4-49,2,44.0,ULAG,7.403016390161721e-05,0.19624787908337182,5.438062595889259e-06,61.600604938008345,64.192278670017,-28.800302469004173,27,0,INTERP+EVENT,True,-7.7193752942189064,0.08813874470477961,-0.00019483233813026585,0.2771997268499903
199-H4-5__ITER1,199-H4-5,1,2.0,ULAG,,0.016665191493444597,5.4842544869206226e-05,89.92100929596705,93.08804717287927,-42.96050464798353,36,7,INTERP+EVENT,True,-26.35046647962861,0.24640765276332058,-0.001043314010216845,0.5084337128698936
199-H4-5__ITER2,199-H4-5,2,2.0,ULAG,0.0006525005366743164,0.5848411711908712,0.0002349384832787048,76.0354245214479,79.02843964438085,-36.01771226072395,33,11,INTERP+EVENT,True,13.637444735838889,-0.10260284904046571,-0.00037197856144943845,0.6384567971308575
199-H4-63__ITER1,199-H4-63,1,0.0,ULAG,0.00010527638961810304,1.926075567439233e-06,0.14447164988024397,88.96249457999028,92.1295324569025,-42.48124728999514,36,1,INTERP+EVENT,True,41.20036340125225,-0.3341478611355378,-0.00018571278959186082,0.3220616658842165
199-H4-63__ITER2,199-H4-63,2,0.0,ULAG,0.0,2.0065688217065772e-19,3.9603950319182534e-08,403.60335925724553,409.8030921128939,-199.80167962862276,164,8,INTERP+EVENT,True,50.75891956093272,-0.4204592092843311,-0.00020008522710103778,0.5495942154146708
199-H4-64__ITER1,199-H4-64,1,0.0,ULAG,0.018618185054328773,0.32990574016594487,0.0025518624055702534,78.33120195627366,81.06579361624661,-37.16560097813683,29,0,INTERP+EVENT,True,16.925237248130696,-0.11942852792368888,-0.0007042267575004137,0.4970749338215642
199-H4-64__ITER2,199-H4-64,2,0.0,ULAG,,,,,,,128,28,INTERP+EVENT,False,,,,
199-H4-65__ITER1,199-H4-65,1,9.0,ULAG,0.46826019525871976,0.20606210384390178,0.9471641404506344,32.29243756270238,32.897607748690476,-14.146218781351191,10,2,INTERP+EVENT,True,42.606174668606606,-0.35519210078215074,-5.131675461407985e-05,0.8284983307083803
199-H4-65__ITER2,199-H4-65,2,9.0,ULAG,0.3926022989780078,0.3707494533224427,0.6357407620487081,88.9168895840898,91.65148124406275,-42.4584447920449,29,3,INTERP+EVENT,True,25.102638150970353,-0.20249776522982135,5.517488875948354e-05,0.7687393380509782
199-H4-69__ITER1,199-H4-69,1,15.0,ULAG,,,,,,,135,6,INTERP+EVENT,False,,,,
199-H4-69__ITER2,199-H4-69,2,15.0,ULAG,0.17109464526810614,0.9585788069125023,0.05732946095815534,85.60523520329313,88.40762996661745,-40.80261760164657,30,0,INTERP+EVENT,True,3.010771128994755,-0.004134620364508531,-0.00030002492528787884,0.3604465099344641
199-H4-70__ITER1,199-H4-70,1,,NONE,,,,,,,88,39,INTERP+EVENT,False,,,,
199-H4-70__ITER2,199-H4-70,2,,NONE,,,,,,,87,1,INTERP+EVENT,False,,,,
199-H4-71__ITER1,199-H4-71,1,26.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,
199-H4-72__ITER1,199-H4-72,1,,NONE,,,,,,,4,0,INTERP+EVENT,False,,,,
199-H4-73__ITER1,199-H4-73,1,,NONE,,,,,,,3,0,INTERP+EVENT,False,,,,
199-H4-74__ITER1,199-H4-74,1,,NONE,,,,,,,64,1,INTERP+EVENT,False,,,,
199-H4-75__ITER1,199-H4-75,1,,NONE,,,,,,,191,1,INTERP+EVENT,False,,,,
199-H4-76__ITER1,199-H4-76,1,,NONE,,,,,,,139,9,INTERP+EVENT,False,,,,
199-H4-8__ITER1,199-H4-8,1,10.0,ULAG,0.24502928415630287,0.7756777315871803,0.08821291572049299,25.094783795517785,25.253666878877457,-10.547391897758892,8,2,INTERP+EVENT,True,5.543136734853661,-0.034141802751632706,-0.0009431110227695254,0.3730895236264522
199-H4-8__ITER2,199-H4-8,2,10.0,ULAG,0.7751384254904228,0.5850644799259423,0.6377820343651737,66.23592704117794,68.59203470187383,-31.11796352058897,24,8,INTERP+EVENT,True,-7.086124264005896,0.06934328645511145,5.202558868615965e-05,0.6195850211226073
199-H4-81__ITER1,199-H4-81,1,,NONE,,,,,,,188,3,INTERP+EVENT,False,,,,
199-H4-83__ITER1,199-H4-83,1,2.0,ULAG,,,,,,,7,1,INTERP+EVENT,False,,,,
199-H4-83__ITER2,199-H4-83,2,2.0,ULAG,,,,,,,2,0,INTERP+EVENT,False,,,,
199-H4-83__ITER3,199-H4-83,3,2.0,ULAG,0.04078395080896524,0.2435234193995902,0.004932140233586901,24.648599221807135,25.043048376479575,-10.324299610903568,9,1,INTERP+EVENT,True,-84.89584231697398,0.7477226058606474,0.0011988896686512202,0.6393987081314328
199-H4-84__ITER1,199-H4-84,1,11.0,ULAG,0.30814773664572215,0.1718757240347718,0.5340264489749418,172.06847650906914,176.2235513968806,-84.03423825453457,59,2,INTERP+EVENT,True,-15.509641307932455,0.15847114835948023,8.414847905651337e-05,0.8677445202427353
199-H4-84__ITER2,199-H4-84,2,11.0,ULAG,2.5488510700943934e-06,0.7671562330453773,1.9298661505992946e-10,63.37657627016613,66.17897103349044,-29.688288135083067,30,0,INTERP+EVENT,True,8.936773383525324,-0.060442253121927615,0.0021563008101685294,0.6672518962378337
199-H4-85__ITER1,199-H4-85,1,3.0,ULAG,0.000594988860121215,0.7016314165877664,2.824742176904351e-07,28.876343179572306,30.154457838802823,-12.438171589786153,14,0,INTERP+EVENT,True,0.3433044315738565,0.04811569101707119,-0.0011734513078250674,0.33630807082941716
199-H4-85__ITER2,199-H4-85,2,3.0,ULAG,0.11434521723329949,0.028688192952900333,0.5519239377867291,74.82390782477043,77.3401009008134,-35.411953912385215,26,3,INTERP+EVENT,True,19.31441651442266,-0.1573947987058462,-5.971440694520868e-05,0.34998820324269053
199-H4-86__ITER1,199-H4-86,1,54.0,ULAG,,,,,,,106,4,INTERP+EVENT,False,,,,
199-H4-87__ITER1,199-H4-87,1,55.0,ULAG,0.29935281499241806,0.24613381505804088,0.1479014965564709,66.85890769147039,69.12989612332869,-31.429453845735196,23,0,INTERP+EVENT,True,-15.161308481163985,0.13745037967859047,0.00021333534550941908,0.4714809663530707
199-H4-88__ITER1,199-H4-88,1,11.0,ULAG,3.4637181621777202e-06,6.104875194079471e-05,0.009753451633754844,129.2611486546046,133.20173248170886,-62.630574327302305,53,0,INTERP+EVENT,True,-29.01728018769106,0.27778914312655184,-0.0002005500225553907,0.48470121632124974
199-H4-89__ITER1,199-H4-89,1,9.0,ULAG,0.4014640695444023,0.8900916640514986,0.2359140351581619,95.92193998099606,98.91495510392902,-45.96096999049803,33,7,INTERP+EVENT,True,1.5984721643877373,-0.008743062940716228,0.00010195568444713285,0.36995395596416963
199-H4-90__ITER1,199-H4-90,1,0.0,NONE,0.0012256801944311446,,0.5710283444734936,68.1714539228366,69.46729078884093,-33.0857269614183,27,0,EVENT,True,3.0535111514915982,,-0.00016261562982305202,0.24734802212124163
199-H4-91__ITER1,199-H4-91,1,0.0,NONE,1.1334991959599527e-05,,1.1359783914950089e-07,59.350568307778495,60.646405173782824,-28.675284153889248,27,0,EVENT,True,3.1043643057463823,,0.0001504527814180168,0.1541833866884228
199-H4-92__ITER1,199-H4-92,1,,NONE,,,,,,,113,11,INTERP+EVENT,False,,,,
199-H4-93__ITER1,199-H4-93,1,,NONE,,,,,,,58,0,INTERP+EVENT,False,,,,
199-H4-93__ITER2,199-H4-93,2,,NONE,,,,,,,49,4,INTERP+EVENT,False,,,,
199-H4-94__ITER1,199-H4-94,1,0.0,NONE,,,,,,,16,15,EVENT,False,,,,
199-H4-95__ITER1,199-H4-95,1,0.0,NONE,,,,,,,6,0,EVENT,False,,,,
199-H5-16__ITER1,199-H5-16,1,,NONE,,,,,,,111,0,INTERP+EVENT,False,,,,
199-H5-1A__ITER1,199-H5-1A,1,62.0,ULAG,7.3686298419639584e-06,0.31758384841384635,9.016750126234822e-16,5.904336039216843,6.298785193889282,-0.9521680196084215,9,0,INTERP+EVENT,True,10.3805480088175,-0.0760798892051962,0.0016458564928749,0.15297306873820696
199-H5-1A__ITER2,199-H5-1A,2,62.0,ULAG,0.002566916144417619,0.723849148283008,0.00015328786981235615,71.07229599582269,73.66396972783134,-33.53614799791134,27,6,INTERP+EVENT,True,-4.788278810079271,0.0636503070443236,-0.0004583294485714511,0.7242229567993266
199-H6-3__ITER1,199-H6-3,1,34.0,ULAG,0.02929356965185037,0.6822655967934248,0.011866734352417481,54.19638626643036,56.085264224763236,-25.09819313321518,19,5,INTERP+EVENT,True,-11.878036906114676,0.12986592999166074,-0.0004380146870859577,0.9672624323386405
199-H6-9__ITER1,199-H6-9,1,0.0,NONE,0.5580813002809182,,0.55327604314098,26.100754503489835,26.18019604516967,-12.050377251744917,8,1,EVENT,True,-3.1048779407047196,,0.0010686753492263462,1.0720308786589836
199-H7-1__ITER1,199-H7-1,1,0.0,NONE,0.0011182229114203857,,4.7614528250361034e-07,21.250926568518633,21.735833218306635,-9.625463284259316,12,6,EVENT,True,-2.8324533288571647,,0.000722205488492858,0.2831687752012989
199-K-107A__ITER1,199-K-107A,1,11.0,ULAG,,,,,,,5,0,INTERP+EVENT,False,,,,
199-K-107A__ITER2,199-K-107A,2,11.0,ULAG,0.0006107539623537717,0.8756807340583156,2.90324990057276e-05,43.11803154145332,45.006909499786204,-19.55901577072666,19,0,INTERP+EVENT,True,1.4981201672849125,0.015538418796786488,-0.0005461065654923461,0.41341948044909843
199-K-107A__ITER3,199-K-107A,3,11.0,ULAG,0.0009711220723398473,0.7493355053107054,1.660714870822084e-05,29.85616217091468,31.134276830145197,-12.92808108545734,14,0,INTERP+EVENT,True,1.074324030485148,0.006988390720526039,0.0007602445763846634,0.05402110087694158
199-K-107A__ITER4,199-K-107A,4,11.0,ULAG,0.1168810719094161,0.3661603962689871,0.04303346266302663,67.1792988696676,69.45028730152589,-31.5896494348338,23,1,INTERP+EVENT,True,11.540805888632374,-0.07725557748733074,-0.0001961363945554615,0.3896839193309841
199-K-108A__ITER1,199-K-108A,1,20.0,ULAG,0.11021931038576138,0.10646670063321863,0.19475047377405208,50.6712208608611,52.45196437665343,-23.33561043043055,18,0,INTERP+EVENT,True,-15.605909076713028,0.16823658496255472,0.0009001362389078613,0.4664448871786327
199-K-108A__ITER2,199-K-108A,2,20.0,ULAG,,,,,,,0,0,INTERP+EVENT,False,,,,
199-K-108A__ITER3,199-K-108A,3,20.0,ULAG,0.1721219376369214,0.06308467092752401,0.4482968940966179,98.78256005886743,102.00439588415588,-47.391280029433716,37,13,INTERP+EVENT,True,21.61232912071273,-0.17344371367322148,0.00011813643993868533,0.5964033448105982
199-K-108A__ITER4,199-K-108A,4,20.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,
199-K-108A__ITER5,199-K-108A,5,20.0,ULAG,0.0006736354230288955,0.19286307160526495,9.689715855490248e-06,54.66552950984132,56.93651794169962,-25.33276475492066,23,0,INTERP+EVENT,True,-18.1343478364773,0.16091649188656398,0.0006474383758314114,0.5966961724915977
199-K-11__ITER1,199-K-11,1,12.0,ULAG,,,,,,,1,1,INTERP+EVENT,False,,,,
199-K-11__ITER2,199-K-11,2,12.0,ULAG,0.00023022519589910306,1.6085633503736807e-11,0.01234992128415039,14.29936876544819,14.69381792012063,-5.149684382724095,9,2,INTERP+EVENT,True,-85.91066289097108,0.7333221801479314,0.0004139220150416428,0.3165313051875697
199-K-11__ITER3,199-K-11,3,12.0,ULAG,,,,,,,1,0,INTERP+EVENT,False,,,,
199-K-11__ITER4,199-K-11,4,12.0,ULAG,0.08775094460718569,0.019633813967768095,0.698053954966751,41.21996207456796,42.63606247677238,-18.60998103728398,15,1,INTERP+EVENT,True,-13.056542067699223,0.12200123262590183,-2.7671372213304368e-05,0.17417117195129025
199-K-111A__ITER1,199-K-111A,1,42.0,ULAG,1.4492614885952548e-09,0.8081960164656397,1.8145453454783454e-22,27.283290222214653,29.465375128931285,-11.641645111107326,22,1,INTERP+EVENT,True,0.7375429952154802,0.016877922341600286,0.0014051718477312478,0.3687312890700975
199-K-111A__ITER2,199-K-111A,2,42.0,ULAG,0.02194415651781434,0.2557668803062425,0.005340516049654796,50.281155476236655,52.17003343456953,-23.140577738118328,19,0,INTERP+EVENT,True,13.776335221285791,-0.06527556375114615,-0.00028539149596902547,0.23865507888501825
199-K-111A__ITER3,199-K-111A,3,42.0,ULAG,1.5001561104455163e-09,0.4572256623088553,4.3458248804779135e-35,11.608516750071814,13.274943438184247,-3.804258375035907,17,0,INTERP+EVENT,True,-3.0281818647298318,0.07856397083850117,-0.002143180508060131,0.4331598995094713
199-K-113A__ITER1,199-K-113A,1,1.0,ULAG,2.1840884907975422e-05,8.309236038965672e-12,0.6796158482794583,25.104702215851614,26.520802618056035,-10.552351107925807,15,0,INTERP+EVENT,True,91.42133971023499,-0.7419198480846231,-0.00036046572779176617,0.4146498230442101
199-K-113A__ITER2,199-K-113A,2,1.0,ULAG,,,,,,,221,32,INTERP+EVENT,False,,,,
199-K-114A__ITER1,199-K-114A,1,0.0,ULAG,,,,,,,15,0,INTERP+EVENT,False,,,,
199-K-114A__ITER2,199-K-114A,2,0.0,ULAG,,,,,,,223,54,INTERP+EVENT,False,,,,
199-K-115A__ITER1,199-K-115A,1,16.0,ULAG,8.832787540957732e-05,2.5145089513886e-09,0.6682083621521151,27.899246375396825,29.315346777601246,-11.949623187698412,15,0,INTERP+EVENT,True,48.001517401909744,-0.3695556898924783,-0.00023279856230191647,0.25203019808800387
199-K-115A__ITER2,199-K-115A,2,16.0,ULAG,,,,,,,235,31,INTERP+EVENT,False,,,,
199-K-116A__ITER1,199-K-116A,1,2.0,ULAG,2.3249768218547295e-05,2.5522565600402996e-12,0.1182138989267983,22.391848139584237,23.669962798814755,-9.195924069792119,14,0,INTERP+EVENT,True,37.65556868631532,-0.28456279406817325,-0.0005518319334088042,0.16109752628399437
199-K-116A__ITER2,199-K-116A,2,2.0,ULAG,0.0,0.0005190916886373741,5.50325216202907e-44,525.0769028332702,531.926802868233,-260.5384514166351,227,29,INTERP+EVENT,True,19.915358680489813,-0.1465554893346576,-0.00042706275330271364,0.7057809782615796
199-K-117A__ITER1,199-K-117A,1,1.0,ULAG,,,,,,,49,45,INTERP+EVENT,False,,,,
199-K-117A__ITER2,199-K-117A,2,1.0,ULAG,0.006595499359361989,0.032115041825293004,0.001565236222173103,19.49815804206831,19.892607196740748,-7.749079021034155,9,0,INTERP+EVENT,True,20.040807775615303,-0.16336297849517578,0.00018705726629555312,0.16068710080430681
199-K-118A__ITER1,199-K-118A,1,32.0,ULAG,,,,,,,12,7,INTERP+EVENT,False,,,,
199-K-119A__ITER1,199-K-119A,1,21.0,ULAG,0.5053910777747496,0.9252992469646291,0.23847709796142835,42.36543345378394,43.64354811301446,-19.18271672689197,14,0,INTERP+EVENT,True,0.19470089112166056,0.011976315224122132,0.0012366348444050649,0.48901209248191685
199-K-119A__ITER2,199-K-119A,2,21.0,ULAG,,,,,,,33,21,INTERP+EVENT,False,,,,
199-K-120A__ITER1,199-K-120A,1,15.0,ULAG,0.0006157956453383129,0.09025260730085849,1.2658697592145005e-05,28.945088141629114,30.22320280085963,-12.472544070814557,14,0,INTERP+EVENT,True,-5.750877334473413,0.08212433028655336,-0.0016917844673165643,0.18229011663185798
199-K-120A__ITER2,199-K-120A,2,15.0,ULAG,,,,,,,209,40,INTERP+EVENT,False,,,,
199-K-125A__ITER1,199-K-125A,1,23.0,ULAG,0.5481536698397224,0.9153204596452692,0.5258577547912199,39.690002639464,40.81990135438707,-17.845001319732,13,0,INTERP+EVENT,True,-2.2053565957139187,0.04160336204451974,-0.000681832684022684,0.3153355167686365
199-K-125A__ITER2,199-K-125A,2,23.0,ULAG,0.012772043414608802,0.38782511933155583,0.005310316696332841,85.26549088582836,88.48732671111681,-40.63274544291418,37,17,INTERP+EVENT,True,-11.015154754096306,0.10374265348687628,-0.0002434869358825831,0.6889865667443212
199-K-126__ITER1,199-K-126,1,36.0,ULAG,,,,,,,4,0,INTERP+EVENT,False,,,,
199-K-126__ITER2,199-K-126,2,36.0,ULAG,0.0001285282990375336,0.031107175528656956,2.702801110362895e-08,34.32518722515462,35.99161391326705,-15.16259361257731,17,0,INTERP+EVENT,True,24.91136868759613,-0.18397008740392512,-0.0002634133195035104,0.3521691378292819
199-K-127__ITER1,199-K-127,1,24.0,ULAG,0.7049749732167196,0.5268132841421511,0.7113243237706535,43.031092978164146,44.309207637394664,-19.515546489082073,14,0,INTERP+EVENT,True,-6.535803356620612,0.07628826873175433,-0.00030998510240504265,0.387666958704474
199-K-127__ITER2,199-K-127,2,24.0,ULAG,1.0242873320631674e-06,0.9092186861101889,2.2361862613329515e-07,628.9021339506905,635.7164774936108,-312.45106697534527,223,68,INTERP+EVENT,True,0.6376218577929169,0.00631751371685695,-0.0002204265666941153,0.983172657431073
199-K-129__ITER1,199-K-129,1,,NONE,,,,,,,13,0,INTERP+EVENT,False,,,,
199-K-129__ITER2,199-K-129,2,,NONE,,,,,,,166,16,INTERP+EVENT,False,,,,
199-K-130__ITER1,199-K-130,1,43.0,ULAG,0.0004524707177152587,0.1426959799378765,1.2705631957485033e-06,42.51808924347824,44.40696720181111,-19.25904462173912,19,0,INTERP+EVENT,True,7.254217492108425,-0.025243974645004854,-0.0005625168161024622,0.06553167639404939
199-K-130__ITER2,199-K-130,2,43.0,ULAG,,,,,,,239,7,INTERP+EVENT,False,,,,
199-K-131__ITER1,199-K-131,1,14.0,ULAG,,,,,,,176,5,INTERP+EVENT,False,,,,
199-K-131__ITER2,199-K-131,2,14.0,ULAG,,,,,,,7,0,INTERP+EVENT,False,,,,
199-K-132__ITER1,199-K-132,1,1.0,ULAG,,0.00340600800937685,4.407951008733038e-54,57.70459809592577,61.56824936137442,-26.852299047962884,51,0,INTERP+EVENT,True,-0.07199715598605039,0.036899498399279335,-0.0018272083336191279,0.10154205796045998
199-K-132__ITER2,199-K-132,2,1.0,ULAG,,,,,,,166,1,INTERP+EVENT,False,,,,
199-K-132__ITER3,199-K-132,3,1.0,ULAG,0.00043169295874356806,1.8024281904559462e-05,0.07233623003364653,42.424072329642854,44.31295028797574,-19.212036164821427,19,0,INTERP+EVENT,True,15.951690684821573,-0.1106940409277868,-0.0003387210558575594,0.07015134203699912
199-K-132__ITER4,199-K-132,4,1.0,ULAG,9.468740433882239e-05,0.00525199469143619,1.139721321744705e-06,45.06555924950763,47.154604124954474,-20.532779624753815,21,0,INTERP+EVENT,True,19.462755007209534,-0.1391981175009478,-0.00023327187950113792,0.18168347087753034
199-K-137__ITER1,199-K-137,1,15.0,ULAG,1.186204467984453e-09,0.020603823107041525,1.925945094583295e-58,5.463141673550884,6.879242075755304,-0.7315708367754419,15,0,INTERP+EVENT,True,14.356829263363828,-0.054235828756368905,-0.002694186513743992,0.08663361628869574
199-K-137__ITER2,199-K-137,2,15.0,ULAG,,0.004780050917258905,4.4165356748875474e-161,213.5665101008807,220.03939402654058,-104.78325505044035,188,0,INTERP+EVENT,True,15.736073345710835,-0.08487402496766357,-0.0014190173306528166,0.4879490031443738
199-K-137__ITER3,199-K-137,3,15.0,ULAG,1.5674215118055557e-06,0.6225576995533392,9.592929792349079e-15,16.998121653950722,18.27623631318124,-6.499060826975361,14,0,INTERP+EVENT,True,0.2091901906554554,0.019181289756086788,0.003385807845886815,0.1344392013848373
199-K-137__ITER4,199-K-137,4,15.0,ULAG,,,,,,,126,0,INTERP+EVENT,False,,,,
199-K-138__ITER1,199-K-138,1,0.0,ULAG,,,,,,,228,0,INTERP+EVENT,False,,,,
199-K-138__ITER2,199-K-138,2,0.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,
199-K-138__ITER3,199-K-138,3,0.0,ULAG,0.6989168846768894,0.7759364808318334,0.9728941155637322,68.55472562769523,70.82571405955353,-32.27736281384762,23,0,INTERP+EVENT,True,-5.196935847180381,0.06298390622873479,-7.962523782685946e-06,0.3363000861529189
199-K-139__ITER1,199-K-139,1,10.0,ULAG,,,,,,,175,0,INTERP+EVENT,False,,,,
199-K-139__ITER2,199-K-139,2,10.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,
199-K-139__ITER3,199-K-139,3,10.0,ULAG,0.23707195548335092,0.9879048563677583,0.08456972878112025,66.08352072313131,68.26560562984795,-31.041760361565657,22,1,INTERP+EVENT,True,2.462443243489999,-0.001023918878182516,-0.00015230013386766336,0.3475652618475324
199-K-140__ITER1,199-K-140,1,10.0,ULAG,,,,,,,135,0,INTERP+EVENT,False,,,,
199-K-140__ITER2,199-K-140,2,10.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,
199-K-140__ITER3,199-K-140,3,10.0,ULAG,0.10058438122876467,0.28720195691304007,0.12496034531747302,64.67765594832436,66.94864438018266,-30.33882797416218,23,0,INTERP+EVENT,True,10.000494373410717,-0.06464752198311738,-0.0001006660534573309,0.24147878388326105
199-K-141__ITER1,199-K-141,1,10.0,ULAG,,,,,,,3,0,INTERP+EVENT,False,,,,
199-K-141__ITER2,199-K-141,2,10.0,ULAG,,0.1301907195594325,3.184387954446721e-29,400.7382869372191,407.0563975356481,-198.36914346860954,174,0,INTERP+EVENT,True,8.120289469484522,-0.037106964663349104,-0.00022472484432795888,0.3589155759748306
199-K-142__ITER1,199-K-142,1,21.0,ULAG,,,,,,,4,1,INTERP+EVENT,False,,,,
199-K-142__ITER2,199-K-142,2,21.0,ULAG,0.0015684900108089428,0.5380663027665691,7.345684107979472e-05,70.53171391040539,73.19612293075579,-33.26585695520269,28,8,INTERP+EVENT,True,-11.905872649407334,0.10331985733516041,0.0004871564504773439,1.0041364438406641
199-K-144__ITER1,199-K-144,1,,NONE,,,,,,,2,0,INTERP+EVENT,False,,,,
199-K-144__ITER2,199-K-144,2,,NONE,,,,,,,233,0,INTERP+EVENT,False,,,,
199-K-145__ITER1,199-K-145,1,,NONE,,,,,,,51,0,INTERP+EVENT,False,,,,
199-K-145__ITER2,199-K-145,2,,NONE,,,,,,,208,26,INTERP+EVENT,False,,,,
199-K-146__ITER1,199-K-146,1,,NONE,,,,,,,99,0,INTERP+EVENT,False,,,,
199-K-146__ITER2,199-K-146,2,,NONE,,,,,,,160,2,INTERP+EVENT,False,,,,
199-K-147__ITER1,199-K-147,1,,NONE,,,,,,,257,2,INTERP+EVENT,False,,,,
199-K-148__ITER1,199-K-148,1,,NONE,,,,,,,162,2,INTERP+EVENT,False,,,,
199-K-148__ITER2,199-K-148,2,,NONE,,,,,,,86,7,INTERP+EVENT,False,,,,
199-K-152__ITER1,199-K-152,1,54.0,ULAG,,0.04062091650714746,3.2138216005899428e-27,340.927660900237,346.97542194192954,-168.4638304501185,152,0,INTERP+EVENT,True,-4.3968319826823254,0.07535564696992486,-0.00041263102804965857,0.49485919297003916
199-K-152__ITER2,199-K-152,2,54.0,ULAG,0.7150257080597153,0.4798764366260806,0.559898213803036,170.76387335493894,174.9189482427504,-83.38193667746947,59,0,INTERP+EVENT,True,-2.0215345358460435,0.03872186620567746,5.1383630868660174e-05,0.3354056972970969
199-K-153__ITER1,199-K-153,1,0.0,NONE,,,,,,,146,0,EVENT,False,,,,
199-K-153__ITER2,199-K-153,2,0.0,NONE,0.011701030247326383,,0.009709076664566949,131.26850049763763,133.1186480993477,-64.63425024881882,47,1,EVENT,True,2.3387505682531615,,-0.0005824362988264134,0.633154880231682
199-K-154__ITER1,199-K-154,1,,NONE,,,,,,,187,0,INTERP+EVENT,False,,,,
199-K-154__ITER2,199-K-154,2,,NONE,,,,,,,47,0,INTERP+EVENT,False,,,,
199-K-157__ITER1,199-K-157,1,31.0,ULAG,0.0,0.0277730100846714,3.0101320062091485e-108,8.577708614066951,11.570723736999913,-2.2888543070334757,33,1,INTERP+EVENT,True,15.759927249978904,-0.09433139398370217,-0.00108842432840524,0.26460128340842254
199-K-157__ITER2,199-K-157,2,31.0,ULAG,0.30554380406502624,0.12128294199574857,0.41970430313854623,44.02262978788921,45.68905647600164,-20.011314893944604,17,6,INTERP+EVENT,True,-23.452531717081023,0.20220171156628078,9.110084050848638e-05,0.3531279369920132
199-K-159__ITER1,199-K-159,1,10.0,ULAG,0.0028594357132470938,0.10790431377917523,0.000490400404193323,57.01629987233087,59.1983847790475,-26.508149936165434,22,1,INTERP+EVENT,True,-21.913157664127382,0.1935903626221585,0.0002681298542849852,0.4155594299591831
199-K-160__ITER1,199-K-160,1,9.0,ULAG,0.009174986123716145,0.013049643217235082,0.007292069129069641,35.91085046063343,37.18896511986394,-15.955425230316711,14,2,INTERP+EVENT,True,-37.581881194805725,0.31714385070695517,0.00026169394254256723,0.29946675125817884
199-K-161__ITER1,199-K-161,1,,NONE,,,,,,,140,7,INTERP+EVENT,False,,,,
199-K-161__ITER2,199-K-161,2,,NONE,,,,,,,142,4,INTERP+EVENT,False,,,,
199-K-162__ITER1,199-K-162,1,,NONE,,,,,,,107,4,INTERP+EVENT,False,,,,
199-K-162__ITER2,199-K-162,2,,NONE,,,,,,,147,46,INTERP+EVENT,False,,,,
199-K-163__ITER1,199-K-163,1,48.0,ULAG,0.0,0.3192672125378724,0.0,39.96479370472721,45.73039754989995,-17.982396852363603,132,1,INTERP+EVENT,True,8.261462986807814,-0.025107726216870855,-0.001268441060947768,0.31990348989961676
199-K-163__ITER2,199-K-163,2,48.0,ULAG,2.9382246815590207e-06,0.8385526230151834,1.8828632059562316e-07,261.8082917852606,266.9369881681963,-128.9041458926303,96,12,INTERP+EVENT,True,-1.7755275871775797,0.018307029591077113,0.0005279802440033007,0.7822791344690958
199-K-165__ITER1,199-K-165,1,8.0,ULAG,,,,,,,242,0,INTERP+EVENT,False,,,,
199-K-165__ITER2,199-K-165,2,8.0,ULAG,1.7543810848508201e-09,0.011061435913985706,2.1471507590860842e-55,3.4079795617570907,4.6860942209876075,0.29601021912145464,14,0,INTERP+EVENT,True,8.732672335733184,-0.05479954552161365,0.002749200562572572,0.06224774983525033
