NAME,XCOORDS,YCOORDS,TOP,BOT,OU,DIST,EVENT,ANALYTE
199-D8-90,573948.64,152646.23,118.517832,110.894784,100-HR-3-D,114.1149711433968,2008-01-01,Hex. Chromium and Fil. Chromium
199-D8-91,574036.89,152741.44,117.516032,111.42308,100-HR-3-D,107.22501879776141,2008-01-01,Hex. Chromium and Fil. Chromium
199-D8-93,574148.7,153085.8,117.33876000000001,115.811712,100-HR-3-D,155.67574151339562,2008-01-01,Hex. Chromium and Fil. Chromium
199-D8-94,574047.82,152949.53,117.243048,112.664952,100-HR-3-D,93.07523832174589,2008-01-01,Hex. Chromium and Fil. Chromium
199-D8-95,573611.96,152160.61,118.95414400000001,112.861192,100-HR-3-D,296.07899627160293,2008-01-01,Hex. Chromium and Fil. Chromium
199-D8-96,573706.0,152152.24,119.120664,113.024664,100-HR-3-D,359.7626583699422,2008-01-01,Hex. Chromium and Fil. Chromium
199-D8-97,573859.56,152087.42,120.77382399999999,111.617632,100-HR-3-D,504.42645246146077,2008-01-01,Hex. Chromium and Fil. Chromium
199-D8-98,574013.12,152123.02,120.373984,112.74483999999998,100-HR-3-D,569.2423297138957,2008-01-01,Hex. Chromium and Fil. Chromium
199-D8-99,574006.77,152364.37,119.79828800000001,112.17219200000001,100-HR-3-D,373.4845835760349,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-1,576702.31,153384.49,118.0326,113.4606,100-HR-3-H,562.9311200954046,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-2,576451.07,153378.26,117.33807999999999,114.29007999999999,100-HR-3-H,705.5504555031234,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-25,576279.64,154069.97,119.432512,113.33956,100-HR-3-H,179.1215244763594,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-27,576403.86,154024.21,119.23684,113.14084,100-HR-3-H,160.15668656529124,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-3,576163.04,153372.22,118.8084,115.7604,100-HR-3-H,848.1165790071271,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-32,576767.07,153766.0,120.59899999999999,114.50299999999999,100-HR-3-H,210.2824456753359,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-33,576833.29,153716.23,119.0766,114.50460000000001,100-HR-3-H,214.5912939967492,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-34,576883.13,153667.06,118.46952,113.89752,100-HR-3-H,227.54927636307025,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-35,576958.26,153628.14,117.7986,113.22659999999999,100-HR-3-H,217.88189891191584,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-36,576885.62,153486.51,118.4456,113.87360000000001,100-HR-3-H,375.9359492145661,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-37,577106.92,153641.63,118.277648,113.69650399999999,100-HR-3-H,123.67685938768399,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-38,577161.0,153555.01,118.15670399999999,113.581656,100-HR-3-H,165.33419089254716,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-39,577223.54,153533.4,118.55659999999999,113.9846,100-HR-3-H,148.33759272546868,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-4,575826.78,153366.87,118.365144,115.317144,100-HR-3-H,1013.0593082239135,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-40,577279.34,153500.19,118.94059999999999,114.36859999999999,100-HR-3-H,144.72762576772146,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-42,577127.18,153391.65,116.043976,112.99292799999999,100-HR-3-H,319.73684126754404,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-43,577213.74,153384.28,115.5944,112.5464,100-HR-3-H,277.51412684306166,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-45,577240.96,153062.41,116.050472,111.472376,100-HR-3-H,529.3246240044721,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-46,576986.9,153456.95,113.483176,111.946984,100-HR-3-H,343.90128209562477,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-47,577185.49,153309.63,118.93516000000001,112.83916,100-HR-3-H,355.2160910430183,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-48,577185.11,153237.89,119.171328,113.075328,100-HR-3-H,414.94095296667183,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-49,577249.67,153144.38,119.125384,111.505384,100-HR-3-H,456.4617456132775,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-5,574850.72,153090.3,119.091816,111.46571999999999,100-HR-3-D,819.078297196649,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-50,576878.89,153481.09,105.63815199999999,99.54215199999999,100-HR-3-H,384.1903129499466,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-51,576724.88,153595.73,117.342856,114.30399999999999,100-HR-3-H,375.09130865218003,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-6,576037.81,153745.74,117.55287200000001,114.504872,100-HR-3-H,579.4104897634767,2008-01-01,Hex. Chromium and Fil. Chromium
199-H1-7,577629.6,153172.1,118.2508,115.2028,100-HR-3-H,204.77610296814385,2008-01-01,Hex. Chromium and Fil. Chromium
199-H2-1,577752.31,153239.89,103.851992,100.803992,100-HR-3-H,69.29805331558025,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-10,577545.14,152723.52,96.894272,93.846272,100-HR-3-H,576.2877598572558,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-11,577786.74,152490.41,117.38915999999999,114.32591999999998,100-HR-3-H,527.9463065563137,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-12,577842.32,152838.62,102.678856,98.106856,100-HR-3-H,277.4549710571757,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-13,577950.58,152815.48,100.260312,95.688312,100-HR-3-H,203.75529669140195,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-15,578256.53,152489.19,102.659624,98.026664,100-HR-3-H,149.54889635790852,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-21,578127.91,152630.66,111.93164,110.40764,100-HR-3-H,169.79811696938222,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-22,577897.07,152847.99,105.259,96.11500000000001,100-HR-3-H,227.7384896000087,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-25,577410.36,152978.49,117.51924,111.420192,100-HR-3-H,497.0174676902163,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-26,577440.83,152846.5,116.64719199999999,112.069096,100-HR-3-H,566.4122028431091,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-28,577655.35,152822.58,101.328424,95.232424,100-HR-3-H,428.18013350183685,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-29,577921.46,152884.22,103.466,100.41799999999999,100-HR-3-H,186.65993999897125,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-2A,577624.63,152750.04,115.50919999999999,112.4612,100-HR-3-H,500.56890024288066,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-2B,577628.271,152757.164,,,100-HR-3-H,493.00944968554836,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-2C,577632.065,152750.302,,,100-HR-3-H,495.02258353511866,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-3,577562.091,152363.166,119.21379999999999,113.1178,100-HR-3-H,784.3818915835722,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-30,578100.23,152712.09,107.827496,101.72844799999999,100-HR-3-H,144.04649326101307,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-31,578150.81,152364.01,106.901552,103.853552,100-HR-3-H,308.79053212292865,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-32,577709.81,153063.5,101.89924800000001,98.8482,100-HR-3-H,222.0859008484706,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-33,577857.16,152950.79,105.69004799999999,102.639,100-HR-3-H,193.7945109354463,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-34,577552.95,153178.11,111.51233599999999,108.46433599999999,100-HR-3-H,255.92405331524984,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-35,577910.51,153052.06,104.88852800000001,97.253288,100-HR-3-H,85.18569551315915,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-36,577949.24,153013.72,105.342992,97.713848,100-HR-3-H,83.78310951666136,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-37,578181.66,152665.49,107.939384,101.83424,100-HR-3-H,105.8529949667975,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-38,578009.87,152685.73,107.97194400000001,101.8668,100-HR-3-H,232.53364405424966,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-39,578127.76,152636.89,108.729008,102.587288,100-HR-3-H,166.23998287429833,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-4,577544.287,152293.21,120.0602,112.4402,100-HR-3-H,840.0627726933178,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-5,577454.697,152287.496,118.36619999999999,112.27019999999999,100-HR-3-H,915.7358544326621,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-6,578266.47,152425.33,118.01739999999998,111.92139999999999,100-HR-3-H,179.24047690724063,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-7,577931.74,152279.97,117.708056,113.136056,100-HR-3-H,535.2093797023425,2008-01-01,Hex. Chromium and Fil. Chromium
199-H3-9,578039.12,152913.6,102.54692800000001,99.498928,100-HR-3-H,74.35835397351532,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-10,577827.209,153155.813,,,100-HR-3-H,73.46203592487656,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-11,578141.906,152728.433,114.5736,111.5256,100-HR-3-H,100.76268772709753,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-12A,578009.151,152912.729,115.03999999999999,111.83959999999999,100-HR-3-H,99.05754569376789,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-12B,578004.385,152918.467,,,100-HR-3-H,99.51505276350844,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-12C,578011.772,152919.812,,,100-HR-3-H,92.75948323621279,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-13,578219.304,152595.273,,,100-HR-3-H,116.94178732309824,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-15A,577904.313,153053.42,,,100-HR-3-H,88.71573384573657,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-15B,577899.598,153059.548,,,100-HR-3-H,87.8753457132584,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-15CP,577907.681,153059.983,,,100-HR-3-H,81.74167328418984,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-15CQ,577907.681,153059.983,,,100-HR-3-H,81.74167328418984,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-15CR,577907.681,153059.983,,,100-HR-3-H,81.74167328418984,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-15CS,577907.681,153059.983,,,100-HR-3-H,81.74167328418984,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-16,577981.91,152591.573,,,100-HR-3-H,310.7024811537838,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-17,577779.175,153037.635,,,100-HR-3-H,189.94093403426538,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-18,578018.292,152756.478,116.90899999999999,113.861,100-HR-3-H,183.95626145340665,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-2,578093.552,152501.475,,,100-HR-3-H,273.81620863828243,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-4,578060.859,152853.956,,,100-HR-3-H,92.03841056339621,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-45,578156.386,152433.394,117.3744,111.03456,100-HR-3-H,263.31537816843627,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-46,577883.861,152439.868,117.58424,111.2444,100-HR-3-H,479.41824337106965,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-47,577891.179,152553.297,117.72776,111.38792000000001,100-HR-3-H,406.52612921422906,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-49,577713.83,152445.154,118.0326,113.24724,100-HR-3-H,613.5106102598422,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-5,577944.937,152939.783,,,100-HR-3-H,134.90089700555964,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-6,577585.316,152888.391,,,100-HR-3-H,433.1518546182357,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-63,578185.825,152665.531,116.522616,110.43576,100-HR-3-H,102.46765042822159,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-64,577946.11,153010.582,118.64436,112.54836,100-HR-3-H,88.2141902173583,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-65,577998.259,152787.285,116.93689600000002,113.88889600000002,100-HR-3-H,181.92942548603028,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-69,578014.05,152686.66,115.44039999999998,112.38935199999999,100-HR-3-H,228.61118755134206,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-70,578003.82,152646.45,115.888,112.84000000000002,100-HR-3-H,260.6131219115915,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-71,578010.64,152581.53,116.052808,111.471664,100-HR-3-H,293.44851759943214,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-72,578036.28,152500.14,116.205096,111.627,100-HR-3-H,320.82278748963637,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-73,577940.58,152369.98,116.1294,110.02730400000002,100-HR-3-H,474.9193238790249,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-74,577239.07,152268.83,118.3446,113.77260000000001,100-HR-3-H,1100.769009111208,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-75,577212.36,152704.64,118.0264,113.4544,100-HR-3-H,829.4854302151994,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-76,576787.32,152976.85,118.3774,115.32939999999999,100-HR-3-H,853.6220953862638,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-77,576487.79,152975.43,117.951424,114.90647200000001,100-HR-3-H,1022.0627120250379,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-8,577860.691,152921.704,,,100-HR-3-H,211.38385411934402,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-80,575238.97,152568.16,119.83323999999999,109.16523999999998,100-HR-3-D,1319.0115119572363,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-81,575236.93,153035.36,119.150248,113.0512,100-HR-3-D,1202.4787618851142,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-82,574906.99,152677.72,119.647232,113.575616,100-HR-3-D,975.2267152370672,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-83,578135.04,152634.01,116.77311999999999,113.72511999999999,100-HR-3-H,162.06587398433615,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-84,577902.58,152848.73,117.18028000000001,114.13228000000001,100-HR-3-H,222.85493679537814,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-85,577980.02,152880.81,119.680528,113.58452799999999,100-HR-3-H,141.41615535431143,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-86,577704.55,152745.65,118.420808,110.794712,100-HR-3-H,443.538867953159,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-87,577736.16,152667.79,117.95716,111.85201599999999,100-HR-3-H,464.01070770566866,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-88,577850.51,152833.59,119.3346,114.76259999999999,100-HR-3-H,273.81619936215293,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-89,577923.32,152893.98,118.621184,114.064424,100-HR-3-H,179.3950735323049,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-90,577922.94,152592.59,107.06965599999998,102.49155999999999,100-HR-3-H,357.6903414457961,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-91,578126.58,152524.1,106.82203999999999,102.25003999999998,100-HR-3-H,233.80139822264218,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-92,576723.3,152233.84,112.104344,110.5712,100-HR-3-H,1505.7436277068698,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-93,577025.75,152703.33,113.88488000000001,112.36088000000001,100-HR-3-H,947.3800946059187,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-94,577243.91,153068.67,103.594392,95.88295199999999,100-HR-3-H,522.4842457489848,2008-01-01,Hex. Chromium and Fil. Chromium
199-H4-95,577466.12,153034.7,108.38224799999999,102.2832,100-HR-3-H,417.8662293126839,2008-01-01,Hex. Chromium and Fil. Chromium
199-H5-16,576906.8,151646.31,112.62436000000001,110.88090400000002,100-HR-3-H,1736.5438904623468,2008-01-01,Hex. Chromium and Fil. Chromium
199-H5-1A,577650.08,152257.724,117.56496,112.65768,100-HR-3-H,775.6449962436753,2008-01-01,Hex. Chromium and Fil. Chromium
199-H6-1,578236.557,152247.63,117.21928000000001,110.87944,100-HR-3-H,308.32245373602177,2008-01-01,Hex. Chromium and Fil. Chromium
199-H6-2,577886.5,152194.11,116.88891199999999,113.84091199999999,100-HR-3-H,622.4232108489537,2008-01-01,Hex. Chromium and Fil. Chromium
199-H6-3,578340.4,151929.35,117.1234,109.50340000000001,100-HR-3-H,412.48488918246824,2008-01-01,Hex. Chromium and Fil. Chromium
199-H6-4,577771.59,151737.1,117.73288000000001,110.11288,100-HR-3-H,985.0463543594728,2008-01-01,Hex. Chromium and Fil. Chromium
199-H6-9,578240.37,152235.5,106.327096,103.273,100-HR-3-H,312.40886614419907,2008-01-01,Hex. Chromium and Fil. Chromium
199-H7-1,575643.15,153389.04,108.14632800000001,103.57128,100-HR-3-H,1041.8966117154303,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-107A,568579.94,146468.81,120.797176,114.48476799999999,100-KR-4,430.60523010308265,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-108A,568687.2,146396.14,121.63612,115.43343999999999,100-KR-4,551.5948036254507,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-11,568938.002,146617.756,,,100-KR-4,513.4803080983958,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-110A,569230.007,146677.91,122.04048,115.71588,100-KR-4,655.6210700552574,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-111A,569308.169,146968.875,121.263632,115.15544,100-KR-4,509.25570403967805,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-112A,570278.602,148503.439,120.17564,112.53430399999999,100-KR-4,124.29367872890403,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-113A,570098.07,148294.453,119.847096,113.735856,100-KR-4,143.257874363309,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-114A,570020.302,148280.55,119.31705600000001,114.729816,100-KR-4,97.82692267855165,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-115A,569939.988,148135.417,120.218872,111.056584,100-KR-4,142.99160501640404,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-116A,569871.149,147960.495,120.532824,103.69872000000001,100-KR-4,217.27974974860444,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-117A,569702.56,147976.977,118.5436,106.379032,100-KR-4,85.96466306881736,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-118A,569703.057,147865.898,120.365264,108.08487199999999,100-KR-4,164.53203400780646,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-119A,569661.802,147649.688,121.47328000000002,106.23328000000001,100-KR-4,287.4789505170014,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-120A,569399.615,147518.477,119.4178,96.5578,100-KR-4,192.4342538892886,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-124A,569867.938,146991.673,118.05488,115.00688,100-KR-4,895.3608083999782,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-125A,569712.872,147866.006,120.4204,108.22840000000001,100-KR-4,171.42529922196343,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-126,570574.731,148509.648,120.102832,114.00683200000002,100-KR-4,330.1932653807534,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-127,569539.234,147539.002,116.90866399999999,101.66561599999999,100-KR-4,278.385150788439,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-129,570283.65,148503.07,120.0388,112.4188,100-KR-4,128.13792436327526,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-13,569037.727,146682.13,,,100-KR-4,518.844072925238,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-130,570478.99,148661.18,119.66568000000001,110.4912,100-KR-4,155.51191317386332,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-131,570662.0,148903.85,118.615216,109.46512000000001,100-KR-4,134.39496229041796,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-132,568495.12,146670.82,120.70890400000002,113.091952,100-KR-4,216.41757140045405,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-133,570560.09,148536.26,120.30611999999999,110.97923999999999,100-KR-4,301.0587623280943,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-134,570600.09,148525.3,120.497256,111.365448,100-KR-4,337.1787641982959,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-135,570589.3,148484.1,120.44564,111.277256,100-KR-4,358.52744532119596,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-136,570549.02,148494.98,120.24099199999999,111.08479999999999,100-KR-4,322.2649552716023,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-137,568653.37,146374.51,128.16199999999998,112.92199999999998,100-KR-4,549.9610205108422,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-138,568395.22,146616.64,119.48392,108.81592,100-KR-4,203.64543744624612,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-139,568551.39,146518.39,123.42172,112.75371999999999,100-KR-4,373.6095593646151,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-140,568493.07,146493.66,123.3556,112.68759999999999,100-KR-4,360.4966033394509,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-141,569024.22,146818.49,119.3216,108.65360000000001,100-KR-4,410.01008298887973,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-142,569104.26,146870.94,119.8454,111.31099999999999,100-KR-4,430.9849930518919,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-143,570934.41,148088.28,119.52864,108.87588,100-KR-4,882.2890118082568,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-144,569163.34,147265.96,120.51736000000001,97.65736000000001,100-KR-4,198.50096813234086,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-145,569284.6,147425.66,120.02159999999999,89.54159999999999,100-KR-4,174.43666906217092,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-146,570197.6,148379.78,119.8846,112.2646,100-KR-4,153.84926757979068,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-147,570411.64,148558.07,117.3876,111.2916,100-KR-4,180.29209890733262,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-148,570584.74,148767.86,119.82700000000001,107.635,100-KR-4,155.52142243020447,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-152,570736.25,148585.89,128.2064,105.34640000000002,100-KR-4,391.1980821110357,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-153,570530.04,148210.08,128.267,106.931,100-KR-4,509.39556735468614,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-154,570321.06,148027.01,124.3964,106.1084,100-KR-4,489.9114362279882,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-157,569432.18,147167.94,127.13268,96.65267999999998,100-KR-4,459.77129875767554,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-158,568627.45,146164.41,126.57392000000002,112.85792000000001,100-KR-4,707.381519000344,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-159,570911.73,149159.61,126.90539999999999,105.5694,100-KR-4,179.9572351376518,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-160,570919.58,149116.02,126.11759999999998,104.7816,100-KR-4,212.45631072962357,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-161,570004.64,148202.3,119.3192,111.6992,100-KR-4,141.80430901015043,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-162,569340.0,147459.97,120.11648,86.58848,100-KR-4,190.3418693852696,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-163,570230.66,147947.93,126.75883999999999,105.42284,100-KR-4,481.4042352543053,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-165,568674.96,146342.42,128.3902,94.8622,100-KR-4,588.6320271682915,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-166,568594.56,146342.97,124.4252,93.9452,100-KR-4,542.1510212550216,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-168,568544.37,146513.63,111.912832,93.68884,100-KR-4,373.49321902251694,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-171,570544.03,147187.86,135.6876,99.11160000000001,100-KR-4,1239.1089628589023,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-174,568915.38,146222.47,127.42912000000001,109.14112,100-KR-4,824.622120420807,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-175,568882.72,146008.84,126.89418400000001,108.60618400000001,100-KR-4,981.0781108255233,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-178,568963.01,146954.43,124.21661599999999,105.913376,100-KR-4,271.44924632881754,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-18,569353.687,147400.811,,,100-KR-4,241.3415314275615,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-181,568849.75,146892.82,124.99939999999998,106.71139999999998,100-KR-4,237.43113927050103,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-182,571185.32,148350.24,125.87907200000001,106.04878400000001,100-KR-4,885.4936317734398,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-183,568302.28,146439.7,126.0034,107.71540000000002,100-KR-4,295.508365237704,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-184,568618.68,146366.32,106.93656000000001,93.22056,100-KR-4,536.815480708478,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-185,568574.92,146726.17,122.88319999999999,93.9272,100-KR-4,216.72291178847476,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-186,569209.65,146625.36,123.557216,105.26311999999999,100-KR-4,677.5742208857482,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-187,569499.0,146054.68,101.36743999999999,95.27143999999998,100-KR-4,1297.3635458663164,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-188,569386.9,146370.05,122.42756,111.75956,100-KR-4,983.6741557928259,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-189,569150.27,146809.68,122.7178,95.2858,100-KR-4,506.65802413409324,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-19,569458.517,147386.64,,,100-KR-4,326.4822775860372,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-190,568835.28,146873.27,106.91148799999999,94.71034399999999,100-KR-4,245.175829609629,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-191,569711.2,146886.65,127.91796000000001,112.674912,100-KR-4,855.8964847302216,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-192,569393.17,147294.32,80.65404000000001,77.60604000000001,100-KR-4,343.80548951139707,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-193,570641.99,146969.58,104.85576,95.71176,100-KR-4,1462.3654709654884,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-194,571315.65,147281.98,124.28956000000001,113.62156000000002,100-KR-4,1720.7381157240245,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-196,568433.3,146639.26,122.975008,94.025104,100-KR-4,206.9007052430633,2008-01-01,Hex. Chromium and Fil. Chromium
199-K-197,569348.77,147528.77,103.64040800000001,94.496408,100-KR-4,148.75907904260777,2008-01-01,Hex. Chromium and Fil. Chromium
