"KEY","WELL","ITER","CLASS","IS_S4","FIT_OBJECT_PRESENT","p_trend","COD","AIC","BIC","df","LAG","logLik","sigma","SUM_rows","SUM_cols","beta_intercept","beta_interp","beta_event","p_interp","p_event","se_intercept","se_interp","se_event","FIT_OK","FAIL_REASON"
"199-D5-142__ITER1","199-D5-142",1,"Trend_Summary",TRUE,TRUE,7.18931195686778e-08,"0.321506099625674",NA,NA,29,54,NA,NA,4,4,6.86203094378352,0.0419374190889218,-0.000570591334157335,NA,NA,16.8482930693144,0.137797425542606,8.63500759100021e-05,TRUE,NA
"199-D5-143__ITER1","199-D5-143",1,"Trend_Summary",TRUE,TRUE,2.28450591777118e-12,"-0.0480786704224775",NA,NA,28,77,NA,NA,4,4,-21.1918266137052,0.313933788359803,-0.000664062182116841,NA,NA,17.061401312767,0.137528799853231,8.52075924165089e-05,TRUE,NA
"199-D5-145__ITER1","199-D5-145",1,"Trend_Summary",TRUE,TRUE,0,"-0.263271038389867",NA,NA,64,36,NA,NA,4,4,27.9642001095922,-0.0755014703038673,-0.000896466624722688,NA,NA,9.61688030807078,0.0784610325287089,5.16114691829536e-05,TRUE,NA
"199-D5-146__ITER1","199-D5-146",1,"Trend_Summary",TRUE,TRUE,3.15075746160076e-07,"-0.216517006845425",NA,NA,48,16,NA,NA,4,4,9.48025372680663,0.199106281476782,-0.00178415015078542,NA,NA,15.6197228376509,0.110407246601932,0.000340357624670465,TRUE,NA
"199-D5-146__ITER2","199-D5-146",2,"Trend_Summary",TRUE,TRUE,0.486924361512689,"-0.12963395880826",NA,NA,76,16,NA,NA,4,4,3.56820656820097,0.00880563734898382,-0.000129897764821016,NA,NA,9.45648458330803,0.0743766286414582,0.000114986940084171,TRUE,NA
"199-D5-146__ITER3","199-D5-146",3,"Trend_Summary",TRUE,TRUE,0.207302494850513,"-0.250107345162693",NA,NA,30,16,NA,NA,4,4,53.6433293920732,-0.337259591378521,-0.000603223503075473,NA,NA,28.2219634529917,0.196674989261693,0.000523220895134564,TRUE,NA
"199-D5-149__ITER1","199-D5-149",1,"Trend_Summary",TRUE,TRUE,0.0394491251130785,"-0.350205119732306",NA,NA,19,31,NA,NA,4,4,25.569112361433,-0.195840836187969,2.68820176970338e-06,NA,NA,9.79642923192316,0.0769236841421412,0.000101143621619421,TRUE,NA
"199-D5-149__ITER2","199-D5-149",2,"Trend_Summary",TRUE,TRUE,0.703646708543205,"0.111309123414008",NA,NA,6,31,NA,NA,4,4,74.6842551879837,-0.441429475757513,-0.00103686326719543,NA,NA,101.050810780199,0.797490756817612,0.00142403572479103,TRUE,NA
"199-D5-15__ITER1","199-D5-15",1,"Trend_Summary",TRUE,TRUE,0.0316207183884131,"-0.390179476999744",NA,NA,7,42,NA,NA,4,4,-5.95055529640691,0.185790732854025,-0.000644676866178722,NA,NA,18.6667715695777,0.135657783600811,0.000342105071461115,TRUE,NA
"199-D5-15__ITER2","199-D5-15",2,"Trend_Summary",TRUE,TRUE,1.14615339441571e-09,"0.311133038528649",NA,NA,27,42,NA,NA,4,4,-47.8667173765518,0.513492787522125,-0.000556480651228609,NA,NA,18.0877383117709,0.146759104759957,9.63408163014453e-05,TRUE,NA
"199-D5-150__ITER1","199-D5-150",1,"Trend_Summary",TRUE,TRUE,1.07365616675015e-06,"0.286339949994664",NA,NA,29,44,NA,NA,4,4,8.49021540214768,0.0188735693086394,-0.000509022208269359,NA,NA,11.3758974259662,0.0909273439803848,8.77475417379966e-05,TRUE,NA
"199-D5-151__ITER1","199-D5-151",1,"Trend_Summary",TRUE,TRUE,0.0112162612689271,"-0.254602936964402",NA,NA,23,66,NA,NA,4,4,10.513418741363,0.0277047826651043,-0.000546194685369511,NA,NA,17.2408421412333,0.131185718777164,0.000195568610481043,TRUE,NA
"199-D5-151__ITER2","199-D5-151",2,"Trend_Summary",TRUE,TRUE,0.537057823207918,"-0.430404407620248",NA,NA,17,66,NA,NA,4,4,11.9934921302083,-0.0127193983985406,-0.000345787924966464,NA,NA,14.5588975863743,0.100851522302698,0.00030870647214678,TRUE,NA
"199-D5-152__ITER1","199-D5-152",1,"Trend_Summary",TRUE,TRUE,0.002370926659648,"-0.428923752851304",NA,NA,34,69,NA,NA,4,4,12.509815514576,-0.0519015458139479,-0.000243502583560076,NA,NA,10.428809221819,0.0834652974572569,6.78185268351226e-05,TRUE,NA
"199-D5-153__ITER1","199-D5-153",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-D5-153__ITER2","199-D5-153",2,"Trend_Summary",TRUE,TRUE,0,"-0.227569000401387",NA,NA,124,25,NA,NA,4,4,38.0960343766102,-0.151073066214195,-0.000976492082208572,NA,NA,7.41164579138153,0.0610729763969357,4.72989240677281e-05,TRUE,NA
"199-D5-154__ITER1","199-D5-154",1,"Trend_Summary",TRUE,TRUE,0,"0.093353492643011",NA,NA,120,20,NA,NA,4,4,8.72374986501128,0.0214520845866431,-0.000448429503627689,NA,NA,4.80394188249672,0.0393513896305609,3.22232952036474e-05,TRUE,NA
"199-D5-159__ITER1","199-D5-159",1,"Trend_Summary",TRUE,TRUE,0,"-0.252327416265855",NA,NA,102,18,NA,NA,4,4,18.9245505369602,-0.0457733514780521,-0.000568832091804788,NA,NA,4.54961072414602,0.0376407858771186,3.26433175121803e-05,TRUE,NA
"199-D5-16__ITER1","199-D5-16",1,"Trend_Summary",TRUE,TRUE,0.0889039622333243,"-0.489918658645909",NA,NA,6,64,NA,NA,4,4,18.8479618783278,-0.00784007416984173,-0.000849193113524301,NA,NA,16.1839895336893,0.114423062127848,0.000363758947455282,TRUE,NA
"199-D5-16__ITER2","199-D5-16",2,"Trend_Summary",TRUE,TRUE,2.1785842019284e-09,"-0.21069031070927",NA,NA,25,64,NA,NA,4,4,9.98704329729779,0.0275562953988996,-0.000587913559272165,NA,NA,15.6484485395327,0.126315020592161,8.09035268586448e-05,TRUE,NA
"199-D5-160__ITER1","199-D5-160",1,"Trend_Summary",TRUE,TRUE,1.05617400620872e-05,"0.029510082057685",NA,NA,43,56,NA,NA,4,4,38.4792315874803,-0.178162215900809,-0.000738149795501445,NA,NA,20.7421115881712,0.166030341606047,0.000140677819563225,TRUE,NA
"199-D5-162__ITER1","199-D5-162",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-D5-163__ITER1","199-D5-163",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-D5-17__ITER1","199-D5-17",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-D5-17__ITER2","199-D5-17",2,"Trend_Summary",TRUE,TRUE,0.00196753363093649,"-0.347104975080652",NA,NA,14,63,NA,NA,4,4,1.30071485980395,0.0499199760526532,-0.000288975713442031,NA,NA,20.4323919166863,0.167311334375976,8.34445063016964e-05,TRUE,NA
"199-D5-32__ITER1","199-D5-32",1,"Trend_Summary",TRUE,TRUE,0,"0.168357308297081",NA,NA,79,39,NA,NA,4,4,17.0236918662691,0.256433347517526,-0.00301953719983279,NA,NA,3.97367646871424,0.0314540531067761,0.000125738519448056,TRUE,NA
"199-D5-32__ITER2","199-D5-32",2,"Trend_Summary",TRUE,TRUE,0,"-0.247422022604158",NA,NA,180,14,NA,NA,4,4,33.5254406909062,-0.164071437615913,-0.000603203572095129,NA,NA,8.05566885943561,0.0661058835414571,4.42003804708714e-05,TRUE,NA
"199-D5-33__ITER1","199-D5-33",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-D5-33__ITER2","199-D5-33",2,"Trend_Summary",TRUE,TRUE,0.00197745094132873,"0.387370179514108",NA,NA,26,25,NA,NA,4,4,14.770898675731,-0.00272232758004721,-0.000793863122453624,NA,NA,42.2571095561452,0.342529679260186,0.000304298452412127,TRUE,NA
"199-D5-34__ITER1","199-D5-34",1,"Trend_Summary",TRUE,TRUE,0.000153700590312278,"0.388930045839829",NA,NA,20,47,NA,NA,4,4,1.42969254609691,0.119925764861259,-0.000824806124569762,NA,NA,7.01119016272606,0.0552606331618781,0.000179433250013881,TRUE,NA
"199-D5-34__ITER2","199-D5-34",2,"Trend_Summary",TRUE,TRUE,1.11181233986013e-06,"-0.64940789516079",NA,NA,32,47,NA,NA,4,4,35.5940794164397,-0.410398841004461,0.00109495520436308,NA,NA,15.625264731621,0.120576271459579,0.000246883978093916,TRUE,NA
"199-D5-34__ITER3","199-D5-34",3,"Trend_Summary",TRUE,TRUE,0,"0.153588462795028",NA,NA,141,47,NA,NA,4,4,36.9322273862119,-0.0482495540674391,-0.00153962401617352,NA,NA,4.41217204976402,0.0361641339485249,4.86486123335298e-05,TRUE,NA
"199-D5-34__ITER4","199-D5-34",4,"Trend_Summary",TRUE,TRUE,0.049859101681036,"-0.191465596617852",NA,NA,41,47,NA,NA,4,4,1.03802683808628,0.0663745086722546,-0.000340253276112586,NA,NA,11.0273699740463,0.0851249588367546,0.000156228462002247,TRUE,NA
"199-D5-36__ITER1","199-D5-36",1,"Trend_Summary",TRUE,TRUE,0.753884885378197,"0.303451448193066",NA,NA,6,16,NA,NA,4,4,7.85171878018114,0.0154972016028063,-0.00062074714312231,NA,NA,57.8781950533188,0.434520425936917,0.000963992405637517,TRUE,NA
"199-D5-36__ITER2","199-D5-36",2,"Trend_Summary",TRUE,TRUE,0.00942797306796506,"0.0595954144470753",NA,NA,28,16,NA,NA,4,4,11.4403742338263,-0.0380281346141224,-0.00032596020336655,NA,NA,20.4164068662474,0.165275911422023,0.000117425926721363,TRUE,NA
"199-D5-37__ITER1","199-D5-37",1,"Trend_Summary",TRUE,TRUE,0.977119494818558,"0.339256954538743",NA,NA,6,9,NA,NA,4,4,6.12668348512403,-0.0130445338293949,-4.9496888306418e-05,NA,NA,13.4599300167398,0.102974676333433,0.000245645822273626,TRUE,NA
"199-D5-37__ITER2","199-D5-37",2,"Trend_Summary",TRUE,TRUE,0.0579356412047508,"-0.222992085087273",NA,NA,28,9,NA,NA,4,4,13.5180801647441,-0.0738677944794885,-0.000176117107496868,NA,NA,18.0953135124752,0.147524656158216,7.67992619041724e-05,TRUE,NA
"199-D5-38__ITER1","199-D5-38",1,"Trend_Summary",TRUE,TRUE,1.04293337288563e-06,"-0.227989543387882",NA,NA,19,39,NA,NA,4,4,52.1485795385061,-0.355430978314468,-0.000279740867637451,NA,NA,6.72094714389619,0.0487936506715238,0.000153496235828883,TRUE,NA
"199-D5-38__ITER2","199-D5-38",2,"Trend_Summary",TRUE,TRUE,0.00567936474687425,"-0.136436134449634",NA,NA,27,39,NA,NA,4,4,70.503471102697,-0.552277843094458,-0.000237623040670412,NA,NA,20.1645315142245,0.163993812548456,9.45363180347374e-05,TRUE,NA
"199-D5-39__ITER1","199-D5-39",1,"Trend_Summary",TRUE,TRUE,0,"-0.15556465029314",NA,NA,129,32,NA,NA,4,4,17.9812319942232,-0.162303210053591,0.000606661865121299,NA,NA,2.79489620825374,0.0221701369018934,5.35105575994985e-05,TRUE,NA
"199-D5-39__ITER2","199-D5-39",2,"Trend_Summary",TRUE,TRUE,NA,"-0.234591204686949",NA,NA,NA,68,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-D5-39__ITER3","199-D5-39",3,"Trend_Summary",TRUE,TRUE,0,"0.0975492614111662",NA,NA,142,62,NA,NA,4,4,36.6026033103327,0.0117525645555772,-0.00201955901502626,NA,NA,4.19069767075509,0.0340095596426883,4.68296902798961e-05,TRUE,NA
"199-D5-39__ITER4","199-D5-39",4,"Trend_Summary",TRUE,TRUE,0.107215431913857,"-0.241441557566703",NA,NA,60,1,NA,NA,4,4,36.995965469635,-0.303621571868497,5.58929460487118e-06,NA,NA,17.3222957254217,0.141983173557343,0.000175226739301008,TRUE,NA
"199-D5-41__ITER1","199-D5-41",1,"Trend_Summary",TRUE,TRUE,0.0509529779072899,"-0.328290465790139",NA,NA,4,23,NA,NA,4,4,43.9403805508875,-0.270909912586901,-0.000681731635406146,NA,NA,14.5623825460209,0.101019965516677,0.000301408931045184,TRUE,NA
"199-D5-41__ITER2","199-D5-41",2,"Trend_Summary",TRUE,TRUE,0.000819061241058905,"0.516467125437524",NA,NA,15,23,NA,NA,4,4,-84.81162563768,0.592966567984963,0.000948612197073286,NA,NA,47.9525870741383,0.400491638782579,0.000205087850273837,TRUE,NA
"199-D5-42__ITER1","199-D5-42",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-D5-43__ITER1","199-D5-43",1,"Trend_Summary",TRUE,TRUE,0.000183575821506188,"-0.147530916939894",NA,NA,19,48,NA,NA,4,4,59.0004368166967,-0.421049775581892,-0.000238406473074558,NA,NA,10.6258067590092,0.0855685628489545,0.000287560163347879,TRUE,NA
"199-D5-43__ITER2","199-D5-43",2,"Trend_Summary",TRUE,TRUE,4.20382617605242e-11,"0.327251998570432",NA,NA,29,48,NA,NA,4,4,-5.8205206235701,0.216181706688037,-0.000996314163822225,NA,NA,27.3243955376396,0.218516119749886,0.000151189824892512,TRUE,NA
"199-D5-44__ITER1","199-D5-44",1,"Trend_Summary",TRUE,TRUE,0.00374541037066023,"0.0751675660471959",NA,NA,4,2,NA,NA,4,4,375.009106121022,-3.33158093926155,0.00116198400960493,NA,NA,199.025848068905,1.84093127739264,0.00144064435465312,TRUE,NA
"199-D5-44__ITER2","199-D5-44",2,"Trend_Summary",TRUE,TRUE,2.33561140632332e-05,"-0.0282403362102908",NA,NA,12,2,NA,NA,4,4,-1.7842100971644,-0.079411672607911,0.000727586914195476,NA,NA,20.2527852094538,0.167512179180551,0.000114949071949871,TRUE,NA
"199-D5-92__ITER1","199-D5-92",1,"Trend_Summary",TRUE,TRUE,0,"-0.41146664274161",NA,NA,126,22,NA,NA,4,4,31.7209521283237,-0.131462430346516,-0.000838877089278969,NA,NA,3.49330007298826,0.0279674847394778,6.72163565618587e-05,TRUE,NA
"199-D5-92__ITER2","199-D5-92",2,"Trend_Summary",TRUE,TRUE,NA,"-0.079297896864472",NA,NA,NA,38,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-D5-92__ITER3","199-D5-92",3,"Trend_Summary",TRUE,TRUE,0,"-0.406311047951784",NA,NA,173,9,NA,NA,4,4,78.4381466096978,-0.580013771126201,-0.000487474917634395,NA,NA,8.04053924051883,0.0656747092890067,4.723515472817e-05,TRUE,NA
"199-D5-97__ITER1","199-D5-97",1,"Trend_Summary",TRUE,TRUE,0.0400513626835511,"-0.0849200937774519",NA,NA,17,61,NA,NA,4,4,18.8437827550898,-0.0555854129933919,-0.000421949123723685,NA,NA,5.83870606364978,0.0438181220413747,0.000168174590468449,TRUE,NA
"199-D5-97__ITER2","199-D5-97",2,"Trend_Summary",TRUE,TRUE,0,"-0.12335590291531",NA,NA,66,61,NA,NA,4,4,1.93706793564322,0.151216973060056,-0.00102238516204956,NA,NA,15.3904188609607,0.122793165457522,0.000100867965596799,TRUE,NA
"199-D7-3__ITER1","199-D7-3",1,"Trend_Summary",TRUE,TRUE,0,"-0.576877283715152",NA,NA,58,22,NA,NA,4,4,40.7296288502737,-0.146694855720592,-0.00127080802597517,NA,NA,3.42172801644455,0.0246349989177605,6.53941030185505e-05,TRUE,NA
"199-D7-3__ITER2","199-D7-3",2,"Trend_Summary",TRUE,TRUE,0.143203758081613,"0.116620010540207",NA,NA,124,19,NA,NA,4,4,-20.8505938280213,0.183674880842608,3.90747373784456e-05,NA,NA,11.2154258718022,0.0929300982333523,7.43754866300489e-05,TRUE,NA
"199-D7-7__ITER1","199-D7-7",1,"Trend_Summary",TRUE,TRUE,0.00227099527051566,NA,NA,NA,12,0,NA,NA,3,4,-35.812695196111,NA,0.00191623566053329,NA,NA,11.6088574864828,NA,0.000595071403913968,TRUE,NA
"199-D8-101__ITER1","199-D8-101",1,"Trend_Summary",TRUE,TRUE,3.0339018852743e-08,"-0.135041936417352",NA,NA,26,8,NA,NA,4,4,6.67505251972433,0.0158027489429562,-0.000369581313738282,NA,NA,7.70067865087993,0.0610743647963968,5.54766472015705e-05,TRUE,NA
"199-D8-102__ITER1","199-D8-102",1,"Trend_Summary",TRUE,TRUE,0.0204765238574894,"-0.72507526688596",NA,NA,31,41,NA,NA,4,4,14.4684105169848,-0.0483799547712515,-0.000317957510754286,NA,NA,10.2052864170775,0.0795755364318523,0.000109227862972312,TRUE,NA
"199-D8-4__ITER1","199-D8-4",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-D8-4__ITER2","199-D8-4",2,"Trend_Summary",TRUE,TRUE,2.22044604925031e-16,"0.110503313785032",NA,NA,39,7,NA,NA,4,4,47.4724728057462,-0.18750086168824,-0.0012922862007403,NA,NA,15.6400907789005,0.127346715470581,0.000102901658549474,TRUE,NA
"199-D8-5__ITER1","199-D8-5",1,"Trend_Summary",TRUE,TRUE,0.0530411359382622,"0.125382511682171",NA,NA,5,7,NA,NA,4,4,50.6998279389736,-0.391637892881229,9.59722377749239e-05,NA,NA,16.1394933737807,0.136275576103568,0.000249466843537059,TRUE,NA
"199-D8-5__ITER2","199-D8-5",2,"Trend_Summary",TRUE,TRUE,0.000111725016337383,"-0.0587671729261746",NA,NA,27,7,NA,NA,4,4,-19.7717863763132,0.249533664547999,-0.000453739340224372,NA,NA,31.1292960428609,0.256500619326331,0.00011610487286782,TRUE,NA
"199-D8-53__ITER1","199-D8-53",1,"Trend_Summary",TRUE,TRUE,3.4995654707437e-08,"-0.712569257862941",NA,NA,29,1,NA,NA,4,4,85.7208620156081,-0.684195981102083,-9.58164129040189e-05,NA,NA,11.0225272115938,0.0881651032577069,0.000190851404314773,TRUE,NA
"199-D8-53__ITER2","199-D8-53",2,"Trend_Summary",TRUE,TRUE,0.000143306937952503,"-0.174434993134761",NA,NA,147,1,NA,NA,4,4,14.3375933001082,-0.0698192567752512,-0.00024449611907516,NA,NA,9.92557845765905,0.0818279783762981,5.64934780151466e-05,TRUE,NA
"199-D8-54A__ITER1","199-D8-54A",1,"Trend_Summary",TRUE,TRUE,2.70444718986074e-06,"-0.73498939380016",NA,NA,31,1,NA,NA,4,4,74.5576287536903,-0.567605328429883,-0.000253770961477537,NA,NA,11.5223321446202,0.0930355560986253,0.000200231184321469,TRUE,NA
"199-D8-54A__ITER2","199-D8-54A",2,"Trend_Summary",TRUE,TRUE,0.00211900367547424,"-0.617472827966603",NA,NA,21,1,NA,NA,4,4,56.1729541639278,-0.415268070706487,-0.000281209596558394,NA,NA,23.4977161820753,0.192661670382342,7.19677509041312e-05,TRUE,NA
"199-D8-54B__ITER1","199-D8-54B",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-D8-54B__ITER2","199-D8-54B",2,"Trend_Summary",TRUE,TRUE,4.96279158807011e-05,NA,NA,NA,20,0,NA,NA,3,4,-2.61515711885931,NA,0.000253126529432529,NA,NA,0.936389774352085,NA,5.22026912451367e-05,TRUE,NA
"199-D8-6__ITER1","199-D8-6",1,"Trend_Summary",TRUE,TRUE,0.0348069812902491,"-0.0369202113364955",NA,NA,4,12,NA,NA,4,4,-38.1895104266651,0.369265500728983,-9.73231579309431e-07,NA,NA,15.2074996201492,0.118739983018112,0.000223997215562101,TRUE,NA
"199-D8-6__ITER2","199-D8-6",2,"Trend_Summary",TRUE,TRUE,0,"-0.403756512318733",NA,NA,37,12,NA,NA,4,4,97.2248487276591,-0.592159429105729,-0.00142825764062426,NA,NA,12.7385369120954,0.102151728426663,7.85300034039942e-05,TRUE,NA
"199-D8-69__ITER1","199-D8-69",1,"Trend_Summary",TRUE,TRUE,0.0035246684720619,"-0.247372442003852",NA,NA,5,1,NA,NA,4,4,100.366855130309,-0.928129700875019,0.000849683220699181,NA,NA,32.2682816533712,0.232346246604623,0.000734286345103661,TRUE,NA
"199-D8-69__ITER2","199-D8-69",2,"Trend_Summary",TRUE,TRUE,1.21014309684142e-14,"-0.42637416762471",NA,NA,181,1,NA,NA,4,4,48.6692974898636,-0.341060417158222,-0.000392160807174998,NA,NA,8.26220708119791,0.0679833259721018,4.64829949055256e-05,TRUE,NA
"199-D8-70__ITER1","199-D8-70",1,"Trend_Summary",TRUE,TRUE,0.0652842876859334,"-0.751128771894977",NA,NA,6,1,NA,NA,4,4,48.3108660101487,-0.401727465728831,0.000201149659701502,NA,NA,21.8476857329192,0.164779320725818,0.000434729560990643,TRUE,NA
"199-D8-70__ITER2","199-D8-70",2,"Trend_Summary",TRUE,TRUE,7.45261031889211e-05,"-0.49002097040414",NA,NA,21,1,NA,NA,4,4,56.1091645777022,-0.343118144808336,-0.000827047783491725,NA,NA,15.9591230931605,0.124046239096448,0.00015510724571358,TRUE,NA
"199-D8-70__ITER3","199-D8-70",3,"Trend_Summary",TRUE,TRUE,5.24834362777282e-05,"-0.730885827999168",NA,NA,3,1,NA,NA,4,4,96.1414834925229,-0.875384914408017,0.000408777175798238,NA,NA,14.7859149741776,0.124105617577308,6.35799923672826e-05,TRUE,NA
"199-D8-71__ITER1","199-D8-71",1,"Trend_Summary",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
"199-D8-71__ITER2","199-D8-71",2,"Trend_Summary",TRUE,TRUE,1.54511200924912e-05,"-0.663655382289617",NA,NA,36,1,NA,NA,4,4,28.5884561095632,-0.161109137617842,-0.000383631700510934,NA,NA,15.8690872934479,0.129103229973715,7.40204776096458e-05,TRUE,NA
"199-D8-72__ITER1","199-D8-72",1,"Trend_Summary",TRUE,TRUE,3.00508924611087e-06,"-0.578927483480737",NA,NA,30,2,NA,NA,4,4,19.6753603888731,-0.158091330748728,0.000388749714769726,NA,NA,4.88423776219995,0.0390211260551224,9.16767554028956e-05,TRUE,NA
"199-D8-72__ITER2","199-D8-72",2,"Trend_Summary",TRUE,TRUE,7.67709317228693e-08,"-0.494084574462481",NA,NA,20,2,NA,NA,4,4,29.5683742462178,-0.0343994538674371,-0.0013624309955017,NA,NA,59.6524757740959,0.482655838648752,0.000248961895758031,TRUE,NA
"199-D8-73__ITER1","199-D8-73",1,"Trend_Summary",TRUE,TRUE,0.000896524179776592,"0.974287136513474",NA,NA,3,18,NA,NA,4,4,1.14307721204017,-0.0159926901634933,0.000428220457887509,NA,NA,2.71908774048806,0.0205512655615036,6.62101452765085e-05,TRUE,NA
"199-D8-73__ITER2","199-D8-73",2,"Trend_Summary",TRUE,TRUE,1.11615716669178e-10,"-0.692047476703648",NA,NA,58,18,NA,NA,4,4,63.9549016835731,-0.404982275126989,-0.00075852272144609,NA,NA,7.62434704293241,0.056946158153761,0.000112722538205275,TRUE,NA
"199-D8-73__ITER3","199-D8-73",3,"Trend_Summary",TRUE,TRUE,0.559267990138708,"-0.279361413286476",NA,NA,43,18,NA,NA,4,4,21.9240294182623,-0.166495955789194,-6.63081699357286e-05,NA,NA,19.1414718304856,0.15506942243555,0.000128662271728163,TRUE,NA
"199-D8-88__ITER1","199-D8-88",1,"Trend_Summary",TRUE,TRUE,0.0188602999332472,"0.1785747313009",NA,NA,7,8,NA,NA,4,4,-19.0461917523061,-0.00389945582908156,0.00168122171830591,NA,NA,19.8470546717168,0.1464556346532,0.000502109201172525,TRUE,NA
"199-D8-88__ITER2","199-D8-88",2,"Trend_Summary",TRUE,TRUE,0,"-0.489227366896449",NA,NA,73,8,NA,NA,4,4,80.744489244163,-0.370473344303466,-0.00208966290371434,NA,NA,11.109458457387,0.08452056311317,0.000163420302419923,TRUE,NA
"199-D8-88__ITER3","199-D8-88",3,"Trend_Summary",TRUE,TRUE,0.600704410993758,"-0.100309447181416",NA,NA,75,8,NA,NA,4,4,4.31363405690647,-0.0112608510851134,-0.00011453455642794,NA,NA,17.0388377088059,0.136469937897438,0.000120858822303097,TRUE,NA
"199-D8-89__ITER1","199-D8-89",1,"Trend_Summary",TRUE,TRUE,0,"-0.427526219937164",NA,NA,186,10,NA,NA,4,4,96.923513711097,-0.665909025410154,-0.000935709605166587,NA,NA,7.10785600266016,0.0579641755874065,4.00460953124044e-05,TRUE,NA
"199-D8-90__ITER1","199-D8-90",1,"Trend_Summary",TRUE,TRUE,3.33066907387547e-16,"-0.226639066378821",NA,NA,77,70,NA,NA,4,4,31.3374576510932,-0.117805702781953,-0.000918237092330329,NA,NA,6.35460546334595,0.0486118147654898,8.64991180078599e-05,TRUE,NA
"199-D8-90__ITER2","199-D8-90",2,"Trend_Summary",TRUE,TRUE,0.0761280167298672,"-0.0947244978408575",NA,NA,106,66,NA,NA,4,4,-20.786319436817,0.175663601194744,0.000101499948643539,NA,NA,10.0020447513967,0.0817069054641276,8.27294963014195e-05,TRUE,NA
"199-D8-91__ITER1","199-D8-91",1,"Trend_Summary",TRUE,TRUE,0,"-0.711635924475675",NA,NA,77,2,NA,NA,4,4,36.443916878877,-0.186076118382201,-0.000729054629438563,NA,NA,4.2385188711301,0.0322082866043982,5.82590973854732e-05,TRUE,NA
"199-D8-91__ITER2","199-D8-91",2,"Trend_Summary",TRUE,TRUE,0.192376260275713,"-0.14676509038593",NA,NA,104,2,NA,NA,4,4,11.5643708797174,-0.0916819521223242,6.9599393115553e-05,NA,NA,8.64754971802507,0.0708816714677863,6.90047001632852e-05,TRUE,NA
"199-D8-93__ITER1","199-D8-93",1,"Trend_Summary",TRUE,TRUE,0.0608789564042709,"0.00147738452380239",NA,NA,11,1,NA,NA,4,4,-57.5864303639824,0.444181300704912,0.000441584510321448,NA,NA,31.3037811012525,0.257074650200463,0.000184716897011378,TRUE,NA
"199-D8-94__ITER1","199-D8-94",1,"Trend_Summary",TRUE,TRUE,0.00726273315034076,"0.663016709545603",NA,NA,10,1,NA,NA,4,4,-96.7178360691504,0.798597556843649,0.000341174675430357,NA,NA,27.4145900249708,0.229644427484443,0.000187941651429028,TRUE,NA
"199-D8-95__ITER1","199-D8-95",1,"Trend_Summary",TRUE,TRUE,0,"-0.23174327697616",NA,NA,254,19,NA,NA,4,4,56.2539593512886,-0.272346159457157,-0.00114156806909989,NA,NA,5.16869663896964,0.0424076801656584,2.88519944051467e-05,TRUE,NA
"199-D8-96__ITER1","199-D8-96",1,"Trend_Summary",TRUE,TRUE,0,"-0.466723950505609",NA,NA,189,18,NA,NA,4,4,40.2234327664693,-0.150010451198395,-0.00105206603945674,NA,NA,4.09431481711556,0.0336798059672321,2.23926816535277e-05,TRUE,NA
"199-D8-97__ITER1","199-D8-97",1,"Trend_Summary",TRUE,TRUE,0,"-0.316834753363144",NA,NA,194,11,NA,NA,4,4,20.4503012156239,-0.00800021906604644,-0.000889663449031528,NA,NA,4.98603209351527,0.0410247842257009,2.69040184672982e-05,TRUE,NA
"199-D8-98__ITER1","199-D8-98",1,"Trend_Summary",TRUE,TRUE,0,"-0.312671867249679",NA,NA,177,19,NA,NA,4,4,35.4702396037198,-0.222652882404695,-0.000368860284926577,NA,NA,5.1830955578804,0.0425238294024767,2.71717132376583e-05,TRUE,NA
