"KEY","WELL","ITER","CLASS","IS_S4","SLOT_NAMES","p_trend_raw","AIC_raw","BIC_raw","logLik_raw","df_raw","LAG_raw","COD_raw","sigma_raw","p_trend","AIC","BIC","logLik","df","LAG","sigma","model_type","fit_ok","fail_reason","SUM_rows","SUM_cols","SUM_row_names","SUM_col_names","beta_intercept","beta_interp","beta_event","se_intercept","se_interp","se_event","p_interp","p_event"
"199-D8-73__ITER3","199-D8-73",3,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0.559267990138708","INTERP + EVENT","INTERP + EVENT",NA,"43","18","-0.279361413286476",NA,0.559267990138708,NA,NA,NA,43,18,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",21.9240294182623,-0.166495955789194,-6.63081699357286e-05,19.1414718304856,0.15506942243555,0.000128662271728163,NA,NA
"199-D8-88__ITER1","199-D8-88",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0.0188602999332472","INTERP + EVENT","INTERP + EVENT",NA,"7","8","0.1785747313009",NA,0.0188602999332472,NA,NA,NA,7,8,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",-19.0461917523061,-0.00389945582908156,0.00168122171830591,19.8470546717168,0.1464556346532,0.000502109201172525,NA,NA
"199-D8-88__ITER2","199-D8-88",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"73","8","-0.489227366896449",NA,0,NA,NA,NA,73,8,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",80.744489244163,-0.370473344303466,-0.00208966290371434,11.109458457387,0.08452056311317,0.000163420302419923,NA,NA
"199-D8-88__ITER3","199-D8-88",3,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0.600704410993758","INTERP + EVENT","INTERP + EVENT",NA,"75","8","-0.100309447181416",NA,0.600704410993758,NA,NA,NA,75,8,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",4.31363405690647,-0.0112608510851134,-0.00011453455642794,17.0388377088059,0.136469937897438,0.000120858822303097,NA,NA
"199-D8-89__ITER1","199-D8-89",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"186","10","-0.427526219937164",NA,0,NA,NA,NA,186,10,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",96.923513711097,-0.665909025410154,-0.000935709605166587,7.10785600266016,0.0579641755874065,4.00460953124044e-05,NA,NA
"199-D8-90__ITER1","199-D8-90",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","3.33066907387547e-16","INTERP + EVENT","INTERP + EVENT",NA,"77","70","-0.226639066378821",NA,3.33066907387547e-16,NA,NA,NA,77,70,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",31.3374576510932,-0.117805702781953,-0.000918237092330329,6.35460546334595,0.0486118147654898,8.64991180078599e-05,NA,NA
"199-D8-90__ITER2","199-D8-90",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0.0761280167298672","INTERP + EVENT","INTERP + EVENT",NA,"106","66","-0.0947244978408575",NA,0.0761280167298672,NA,NA,NA,106,66,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",-20.786319436817,0.175663601194744,0.000101499948643539,10.0020447513967,0.0817069054641276,8.27294963014195e-05,NA,NA
"199-D8-91__ITER1","199-D8-91",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"77","2","-0.711635924475675",NA,0,NA,NA,NA,77,2,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",36.443916878877,-0.186076118382201,-0.000729054629438563,4.2385188711301,0.0322082866043982,5.82590973854732e-05,NA,NA
"199-D8-91__ITER2","199-D8-91",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0.192376260275713","INTERP + EVENT","INTERP + EVENT",NA,"104","2","-0.14676509038593",NA,0.192376260275713,NA,NA,NA,104,2,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",11.5643708797174,-0.0916819521223242,6.9599393115553e-05,8.64754971802507,0.0708816714677863,6.90047001632852e-05,NA,NA
"199-D8-93__ITER1","199-D8-93",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0.0608789564042709","INTERP + EVENT","INTERP + EVENT",NA,"11","1","0.00147738452380239",NA,0.0608789564042709,NA,NA,NA,11,1,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",-57.5864303639824,0.444181300704912,0.000441584510321448,31.3037811012525,0.257074650200463,0.000184716897011378,NA,NA
"199-D8-94__ITER1","199-D8-94",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0.00726273315034076","INTERP + EVENT","INTERP + EVENT",NA,"10","1","0.663016709545603",NA,0.00726273315034076,NA,NA,NA,10,1,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",-96.7178360691504,0.798597556843649,0.000341174675430357,27.4145900249708,0.229644427484443,0.000187941651429028,NA,NA
"199-D8-95__ITER1","199-D8-95",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"254","19","-0.23174327697616",NA,0,NA,NA,NA,254,19,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",56.2539593512886,-0.272346159457157,-0.00114156806909989,5.16869663896964,0.0424076801656584,2.88519944051467e-05,NA,NA
"199-D8-96__ITER1","199-D8-96",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"189","18","-0.466723950505609",NA,0,NA,NA,NA,189,18,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",40.2234327664693,-0.150010451198395,-0.00105206603945674,4.09431481711556,0.0336798059672321,2.23926816535277e-05,NA,NA
"199-D8-97__ITER1","199-D8-97",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"194","11","-0.316834753363144",NA,0,NA,NA,NA,194,11,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",20.4503012156239,-0.00800021906604644,-0.000889663449031528,4.98603209351527,0.0410247842257009,2.69040184672982e-05,NA,NA
"199-D8-98__ITER1","199-D8-98",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"177","19","-0.312671867249679",NA,0,NA,NA,NA,177,19,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",35.4702396037198,-0.222652882404695,-0.000368860284926577,5.1830955578804,0.0425238294024767,2.71717132376583e-05,NA,NA
"199-D8-99__ITER1","199-D8-99",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","5.10347604977257e-05","INTERP + EVENT","INTERP + EVENT",NA,"100","28","0.225443880356364",NA,5.10347604977257e-05,NA,NA,NA,100,28,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",-31.432540265531,0.30704487769544,-0.000134590263557747,10.0656697823015,0.0814496534844439,8.30412192274092e-05,NA,NA
"199-H1-1__ITER1","199-H1-1",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUM_ROWS_1",FALSE,"no_numeric_fit_fields",1,1,"1","V1",NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-1__ITER2","199-H1-1",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"184","34","-0.49873058876336",NA,0,NA,NA,NA,184,34,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",34.6555365714708,-0.229534025618389,-0.00028730525012625,3.79129714171911,0.0318713831501129,2.11713979379201e-05,NA,NA
"199-H1-2__ITER1","199-H1-2",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUM_ROWS_1",FALSE,"no_numeric_fit_fields",1,1,"1","V1",NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-2__ITER2","199-H1-2",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"160","30","-0.347846816261065",NA,0,NA,NA,NA,160,30,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",25.604798633189,-0.153795900884099,-0.000249977526926266,2.92680053365366,0.0246197770651113,1.9002853495145e-05,NA,NA
"199-H1-35__ITER1","199-H1-35",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUM_ROWS_1",FALSE,"no_numeric_fit_fields",1,1,"1","V1",NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-35__ITER2","199-H1-35",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","2.99760216648792e-15","INTERP + EVENT","INTERP + EVENT",NA,"188","8","-0.480775722859224",NA,2.99760216648792e-15,NA,NA,NA,188,8,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",64.6931370918418,-0.5033412842888,-0.000283080115351916,7.665851776266,0.064217215400979,4.51468188278679e-05,NA,NA
"199-H1-36__ITER1","199-H1-36",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUM_ROWS_1",FALSE,"no_numeric_fit_fields",1,1,"1","V1",NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-36__ITER2","199-H1-36",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"168","33","-0.40473144243523",NA,0,NA,NA,NA,168,33,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",26.162146766401,-0.154712471596111,-0.00028175417257038,2.41372461010175,0.0203761471626485,1.3299623300683e-05,NA,NA
"199-H1-37__ITER1","199-H1-37",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUM_ROWS_1",FALSE,"no_numeric_fit_fields",1,1,"1","V1",NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-37__ITER2","199-H1-37",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","9.19301301749442e-11","INTERP + EVENT","INTERP + EVENT",NA,"119","4","-0.461445493027589",NA,9.19301301749442e-11,NA,NA,NA,119,4,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",64.3085935063108,-0.516359963992269,-0.000192462609213824,8.96698105811059,0.0759504748772799,4.8052217534245e-05,NA,NA
"199-H1-38__ITER1","199-H1-38",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUM_ROWS_1",FALSE,"no_numeric_fit_fields",1,1,"1","V1",NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-38__ITER2","199-H1-38",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","5.24025267623074e-14","INTERP + EVENT","INTERP + EVENT",NA,"107","25","-0.509480222451373",NA,5.24025267623074e-14,NA,NA,NA,107,25,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",67.8955260587154,-0.527247040932291,-0.000322953940941566,8.66192164043727,0.0739432992049924,5.69485835845955e-05,NA,NA
"199-H1-4__ITER1","199-H1-4",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUM_ROWS_1",FALSE,"no_numeric_fit_fields",1,1,"1","V1",NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-4__ITER2","199-H1-4",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"90","59","0.19770258259787",NA,0,NA,NA,NA,90,59,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",1.21201739789707,0.0452420212161078,-0.000171712742566396,1.90195570863723,0.0162182939052203,1.24702575549405e-05,NA,NA
"199-H1-40__ITER1","199-H1-40",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUM_ROWS_1",FALSE,"no_numeric_fit_fields",1,1,"1","V1",NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-40__ITER2","199-H1-40",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","3.27051393558264e-05","INTERP + EVENT","INTERP + EVENT",NA,"81","6","-0.452378588965322",NA,3.27051393558264e-05,NA,NA,NA,81,6,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",49.5681364822361,-0.412119539902716,-4.69915275209934e-05,10.3719955456769,0.090213624923597,8.77352268019916e-05,NA,NA
"199-H1-42__ITER1","199-H1-42",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUM_ROWS_1",FALSE,"no_numeric_fit_fields",1,1,"1","V1",NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-42__ITER2","199-H1-42",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"176","14","-0.506426961372348",NA,0,NA,NA,NA,176,14,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",83.5301789691481,-0.64051759523264,-0.000396732556985357,6.65155053134186,0.0559541788753847,3.7861724005774e-05,NA,NA
"199-H1-43__ITER1","199-H1-43",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUM_ROWS_1",FALSE,"no_numeric_fit_fields",1,1,"1","V1",NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-43__ITER2","199-H1-43",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"182","8","-0.623744200310156",NA,0,NA,NA,NA,182,8,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",82.334418109191,-0.636087175922148,-0.000376324818011466,5.87264921720898,0.0487528529901396,3.46072830672475e-05,NA,NA
"199-H1-45__ITER1","199-H1-45",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUM_ROWS_1",FALSE,"no_numeric_fit_fields",1,1,"1","V1",NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-45__ITER2","199-H1-45",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","3.41893520627856e-06","INTERP + EVENT","INTERP + EVENT",NA,"49","43","-0.0635083475108763",NA,3.41893520627856e-06,NA,NA,NA,49,43,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",55.1763125303075,-0.284942675694746,-0.00131460467902445,11.3495270260136,0.0842525177975292,0.000266754997481997,NA,NA
"199-H1-45__ITER3","199-H1-45",3,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"120","21","-0.216063630077225",NA,0,NA,NA,NA,120,21,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",42.2806218846939,-0.221701381532869,-0.000786124634344054,7.81495521530142,0.0656630224827415,5.64715390208454e-05,NA,NA
"199-H1-46__ITER1","199-H1-46",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0","INTERP + EVENT","INTERP + EVENT",NA,"97","10","-0.519300056828348",NA,0,NA,NA,NA,97,10,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",61.6581885073139,-0.439418604374662,-0.000443976915684067,5.9053912629768,0.049029582819963,5.10085361298686e-05,NA,NA
"199-H1-47__ITER1","199-H1-47",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0.000100644523977733","INTERP + EVENT","INTERP + EVENT",NA,"59","83","0.0991617910612733",NA,0.000100644523977733,NA,NA,NA,59,83,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",31.758797272855,-0.164615046226431,-0.000538129212067031,9.60690969403603,0.0781377767860463,0.000123353758113693,NA,NA
"199-H1-48__ITER1","199-H1-48",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","1.23498667958799e-08","INTERP + EVENT","INTERP + EVENT",NA,"56","24","0.30931438232699",NA,1.23498667958799e-08,NA,NA,NA,56,24,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",-16.4928192956066,0.231041225960653,-0.000394930796729411,7.71186316616104,0.0619837708634785,8.24302258091729e-05,NA,NA
"199-H1-49__ITER1","199-H1-49",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0.000120578610126265","INTERP + EVENT","INTERP + EVENT",NA,"72","0","-0.198408227822212",NA,0.000120578610126265,NA,NA,NA,72,0,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",22.9139204141987,-0.104287021727926,-0.000460172743135275,10.4796642479797,0.0880606468983295,0.000103604524959785,NA,NA
"199-H1-50__ITER1","199-H1-50",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0.167731964796282","EVENT","EVENT",NA,"13","0",NA,NA,0.167731964796282,NA,NA,NA,13,0,NA,"EVENT",TRUE,NA,3,4,"(Intercept) | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",-1.79307673794934,NA,0.000152763625632987,2.01940573493146,NA,0.000106794527291648,NA,NA
"199-H1-51__ITER1","199-H1-51",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0.0245928754050471","INTERP + EVENT","INTERP + EVENT",NA,"35","88","0.0949478416371284",NA,0.0245928754050471,NA,NA,NA,35,88,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",33.0866846499457,-0.181156097645665,-0.000487255570016051,10.7087027146164,0.071059901458582,0.000211865360947909,NA,NA
"199-H1-7__ITER1","199-H1-7",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SUM_ROWS_1",FALSE,"no_numeric_fit_fields",1,1,"1","V1",NA,NA,NA,NA,NA,NA,NA,NA
"199-H1-7__ITER2","199-H1-7",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","0.162986640695455","INTERP + EVENT","INTERP + EVENT",NA,"16","6","0.274429635181677",NA,0.162986640695455,NA,NA,NA,16,6,NA,"INTERP+EVENT",TRUE,NA,4,4,"(Intercept) | INTERP | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",-37.5047222427635,0.315975724313306,0.000122850857899002,20.6748635749706,0.172497533316949,0.000141906700556969,NA,NA
"199-H2-1__ITER1","199-H2-1",1,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","2.26259876834334e-06","EVENT","EVENT",NA,"17","0",NA,NA,2.26259876834334e-06,NA,NA,NA,17,0,NA,"EVENT",TRUE,NA,3,4,"(Intercept) | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",-28.6890675883326,NA,0.00190379038943001,4.98889431294905,NA,0.000310901110946867,NA,NA
"199-H2-1__ITER2","199-H2-1",2,"Trend_Summary",TRUE,"MODEL | FORM | LOG | NAME | LAG | TS | MINDATE | SUM | vcov | AIC | BIC | df | RES | PRED | p_trend | COD | DATA","1.40801076353725e-08","EVENT","EVENT",NA,"20","0",NA,NA,1.40801076353725e-08,NA,NA,NA,20,0,NA,"EVENT",TRUE,NA,3,4,"(Intercept) | EVENT | logSigma","Estimate | Std. error | t value | Pr(> t)",7.44868781966475,NA,-0.000264239314508338,0.577956541064521,NA,3.1543603445782e-05,NA,NA
